        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.45424500e+00,        +1.482445545473e-04,        -2.486224196335e-06,        +7.445514100259e-05
 2.45425000e+00,        +1.481930026992e-04,        -2.486312510051e-06,        +7.445746672930e-05
 2.45425500e+00,        +1.481415046310e-04,        -2.486400778065e-06,        +7.445979057956e-05
 2.45426000e+00,        +1.480900602682e-04,        -2.486489000440e-06,        +7.446211255549e-05
 2.45426500e+00,        +1.480386695369e-04,        -2.486577180893e-06,        +7.446443265924e-05
 2.45427000e+00,        +1.479873323628e-04,        -2.486665314394e-06,        +7.446675089291e-05
 2.45427500e+00,        +1.479360486723e-04,        -2.486753404323e-06,        +7.446906725863e-05
 2.45428000e+00,        +1.478848183913e-04,        -2.486841449971e-06,        +7.447138175853e-05
 2.45428500e+00,        +1.478336414464e-04,        -2.486929451054e-06,        +7.447369439469e-05
 2.45429000e+00,        +1.477825177639e-04,        -2.487017406711e-06,        +7.447600516924e-05
 2.45429500e+00,        +1.477314472705e-04,        -2.487105320969e-06,        +7.447831408430e-05
 2.45430000e+00,        +1.476804298930e-04,        -2.487193187523e-06,        +7.448062114194e-05
 2.45430500e+00,        +1.476294655581e-04,        -2.487281011479e-06,        +7.448292634429e-05
 2.45431000e+00,        +1.475785541929e-04,        -2.487368791336e-06,        +7.448522969344e-05
 2.45431500e+00,        +1.475276957245e-04,        -2.487456526070e-06,        +7.448753119148e-05
 2.45432000e+00,        +1.474768900801e-04,        -2.487544216394e-06,        +7.448983084051e-05
 2.45432500e+00,        +1.474261371871e-04,        -2.487631862653e-06,        +7.449212864261e-05
 2.45433000e+00,        +1.473754369729e-04,        -2.487719466670e-06,        +7.449442459986e-05
 2.45433500e+00,        +1.473247893652e-04,        -2.487807024970e-06,        +7.449671871434e-05
 2.45434000e+00,        +1.472741942918e-04,        -2.487894540483e-06,        +7.449901098815e-05
 2.45434500e+00,        +1.472236516804e-04,        -2.487982010999e-06,        +7.450130142335e-05
 2.45435000e+00,        +1.471731614590e-04,        -2.488069438519e-06,        +7.450359002201e-05
 2.45435500e+00,        +1.471227235559e-04,        -2.488156820639e-06,        +7.450587678623e-05
 2.45436000e+00,        +1.470723378991e-04,        -2.488244159229e-06,        +7.450816171803e-05
 2.45436500e+00,        +1.470220044172e-04,        -2.488331454097e-06,        +7.451044481951e-05
 2.45437000e+00,        +1.469717230384e-04,        -2.488418705775e-06,        +7.451272609269e-05
 2.45437500e+00,        +1.469214936915e-04,        -2.488505912464e-06,        +7.451500553968e-05
 2.45438000e+00,        +1.468713163051e-04,        -2.488593078853e-06,        +7.451728316250e-05
 2.45438500e+00,        +1.468211908082e-04,        -2.488680197688e-06,        +7.451955896320e-05
 2.45439000e+00,        +1.467711171297e-04,        -2.488767274669e-06,        +7.452183294385e-05
 2.45439500e+00,        +1.467210951987e-04,        -2.488854308175e-06,        +7.452410510648e-05
 2.45440000e+00,        +1.466711249442e-04,        -2.488941298666e-06,        +7.452637545312e-05
 2.45440500e+00,        +1.466212062960e-04,        -2.489028242684e-06,        +7.452864398585e-05
 2.45441000e+00,        +1.465713391831e-04,        -2.489115147229e-06,        +7.453091070666e-05
 2.45441500e+00,        +1.465215235352e-04,        -2.489202006316e-06,        +7.453317561761e-05
 2.45442000e+00,        +1.464717592822e-04,        -2.489288822304e-06,        +7.453543872072e-05
 2.45442500e+00,        +1.464220463537e-04,        -2.489375594492e-06,        +7.453770001802e-05
 2.45443000e+00,        +1.463723846797e-04,        -2.489462325084e-06,        +7.453995951153e-05
 2.45443500e+00,        +1.463227741902e-04,        -2.489549009985e-06,        +7.454221720328e-05
 2.45444000e+00,        +1.462732148155e-04,        -2.489635653877e-06,        +7.454447309528e-05
 2.45444500e+00,        +1.462237064858e-04,        -2.489722253447e-06,        +7.454672718955e-05
 2.45445000e+00,        +1.461742491316e-04,        -2.489808809066e-06,        +7.454897948809e-05
 2.45445500e+00,        +1.461248426833e-04,        -2.489895322160e-06,        +7.455122999294e-05
 2.45446000e+00,        +1.460754870716e-04,        -2.489981792120e-06,        +7.455347870607e-05
 2.45446500e+00,        +1.460261822274e-04,        -2.490068219026e-06,        +7.455572562951e-05
 2.45447000e+00,        +1.459769280815e-04,        -2.490154602382e-06,        +7.455797076523e-05
 2.45447500e+00,        +1.459277245649e-04,        -2.490240944447e-06,        +7.456021411527e-05
 2.45448000e+00,        +1.458785716086e-04,        -2.490327241543e-06,        +7.456245568158e-05
 2.45448500e+00,        +1.458294691441e-04,        -2.490413498142e-06,        +7.456469546619e-05
 2.45449000e+00,        +1.457804171025e-04,        -2.490499710467e-06,        +7.456693347104e-05
 2.45449500e+00,        +1.457314154154e-04,        -2.490585879682e-06,        +7.456916969817e-05
 2.45450000e+00,        +1.456824640144e-04,        -2.490672005596e-06,        +7.457140414955e-05
 2.45450500e+00,        +1.456335628312e-04,        -2.490758091743e-06,        +7.457363682713e-05
 2.45451000e+00,        +1.455847117977e-04,        -2.490844132101e-06,        +7.457586773292e-05
 2.45451500e+00,        +1.455359108456e-04,        -2.490930130629e-06,        +7.457809686886e-05
 2.45452000e+00,        +1.454871599073e-04,        -2.491016087159e-06,        +7.458032423695e-05
 2.45452500e+00,        +1.454384589146e-04,        -2.491101999591e-06,        +7.458254983914e-05
 2.45453000e+00,        +1.453898078001e-04,        -2.491187870488e-06,        +7.458477367742e-05
 2.45453500e+00,        +1.453412064960e-04,        -2.491273699595e-06,        +7.458699575371e-05
 2.45454000e+00,        +1.452926549350e-04,        -2.491359484382e-06,        +7.458921607002e-05
 2.45454500e+00,        +1.452441530495e-04,        -2.491445227860e-06,        +7.459143462828e-05
 2.45455000e+00,        +1.451957007724e-04,        -2.491530928623e-06,        +7.459365143043e-05
 2.45455500e+00,        +1.451472980366e-04,        -2.491616588809e-06,        +7.459586647845e-05
 2.45456000e+00,        +1.450989447749e-04,        -2.491702205234e-06,        +7.459807977427e-05
 2.45456500e+00,        +1.450506409206e-04,        -2.491787777866e-06,        +7.460029131983e-05
 2.45457000e+00,        +1.450023864067e-04,        -2.491873310746e-06,        +7.460250111709e-05
 2.45457500e+00,        +1.449541811666e-04,        -2.491958798929e-06,        +7.460470916799e-05
 2.45458000e+00,        +1.449060251338e-04,        -2.492044247025e-06,        +7.460691547445e-05
 2.45458500e+00,        +1.448579182417e-04,        -2.492129651925e-06,        +7.460912003840e-05
 2.45459000e+00,        +1.448098604241e-04,        -2.492215015178e-06,        +7.461132286180e-05
 2.45459500e+00,        +1.447618516146e-04,        -2.492300336771e-06,        +7.461352394654e-05
 2.45460000e+00,        +1.447138917472e-04,        -2.492385615405e-06,        +7.461572329459e-05
 2.45460500e+00,        +1.446659807558e-04,        -2.492470853410e-06,        +7.461792090783e-05
 2.45461000e+00,        +1.446181185746e-04,        -2.492556047072e-06,        +7.462011678821e-05
 2.45461500e+00,        +1.445703051378e-04,        -2.492641201124e-06,        +7.462231093763e-05
 2.45462000e+00,        +1.445225403796e-04,        -2.492726311368e-06,        +7.462450335802e-05
 2.45462500e+00,        +1.444748242345e-04,        -2.492811380671e-06,        +7.462669405126e-05
 2.45463000e+00,        +1.444271566371e-04,        -2.492896408554e-06,        +7.462888301929e-05
 2.45463500e+00,        +1.443795375220e-04,        -2.492981394774e-06,        +7.463107026400e-05
 2.45464000e+00,        +1.443319668240e-04,        -2.493066338652e-06,        +7.463325578730e-05
 2.45464500e+00,        +1.442844444779e-04,        -2.493151240554e-06,        +7.463543959109e-05
 2.45465000e+00,        +1.442369704187e-04,        -2.493236101073e-06,        +7.463762167726e-05
 2.45465500e+00,        +1.441895445816e-04,        -2.493320919589e-06,        +7.463980204771e-05
 2.45466000e+00,        +1.441421669017e-04,        -2.493405696381e-06,        +7.464198070433e-05
 2.45466500e+00,        +1.440948373144e-04,        -2.493490432722e-06,        +7.464415764903e-05
 2.45467000e+00,        +1.440475557549e-04,        -2.493575126573e-06,        +7.464633288365e-05
 2.45467500e+00,        +1.440003221591e-04,        -2.493659778837e-06,        +7.464850641013e-05
 2.45468000e+00,        +1.439531364622e-04,        -2.493744390956e-06,        +7.465067823028e-05
 2.45468500e+00,        +1.439059986003e-04,        -2.493828961183e-06,        +7.465284834606e-05
 2.45469000e+00,        +1.438589085091e-04,        -2.493913488620e-06,        +7.465501675928e-05
 2.45469500e+00,        +1.438118661246e-04,        -2.493997976758e-06,        +7.465718347186e-05
 2.45470000e+00,        +1.437648713829e-04,        -2.494082421792e-06,        +7.465934848562e-05
 2.45470500e+00,        +1.437179242200e-04,        -2.494166826797e-06,        +7.466151180247e-05
 2.45471000e+00,        +1.436710245724e-04,        -2.494251190883e-06,        +7.466367342426e-05
 2.45471500e+00,        +1.436241723764e-04,        -2.494335511735e-06,        +7.466583335286e-05
 2.45472000e+00,        +1.435773675685e-04,        -2.494419793935e-06,        +7.466799159010e-05
 2.45472500e+00,        +1.435306100853e-04,        -2.494504032415e-06,        +7.467014813787e-05
 2.45473000e+00,        +1.434838998635e-04,        -2.494588231555e-06,        +7.467230299801e-05
 2.45473500e+00,        +1.434372368400e-04,        -2.494672389452e-06,        +7.467445617238e-05
 2.45474000e+00,        +1.433906209516e-04,        -2.494756504766e-06,        +7.467660766281e-05
 2.45474500e+00,        +1.433440521354e-04,        -2.494840581745e-06,        +7.467875747116e-05
 2.45475000e+00,        +1.432975303284e-04,        -2.494924615043e-06,        +7.468090559926e-05
 2.45475500e+00,        +1.432510554681e-04,        -2.495008609611e-06,        +7.468305204898e-05
 2.45476000e+00,        +1.432046274916e-04,        -2.495092563376e-06,        +7.468519682213e-05
 2.45476500e+00,        +1.431582463365e-04,        -2.495176474067e-06,        +7.468733992054e-05
 2.45477000e+00,        +1.431119119403e-04,        -2.495260346661e-06,        +7.468948134606e-05
 2.45477500e+00,        +1.430656242406e-04,        -2.495344175814e-06,        +7.469162110053e-05
 2.45478000e+00,        +1.430193831752e-04,        -2.495427966358e-06,        +7.469375918574e-05
 2.45478500e+00,        +1.429731886821e-04,        -2.495511714126e-06,        +7.469589560355e-05
 2.45479000e+00,        +1.429270406990e-04,        -2.495595422587e-06,        +7.469803035577e-05
 2.45479500e+00,        +1.428809391642e-04,        -2.495679090814e-06,        +7.470016344422e-05
 2.45480000e+00,        +1.428348840158e-04,        -2.495762717154e-06,        +7.470229487072e-05
 2.45480500e+00,        +1.427888751920e-04,        -2.495846303381e-06,        +7.470442463706e-05
 2.45481000e+00,        +1.427429126313e-04,        -2.495929850450e-06,        +7.470655274508e-05
 2.45481500e+00,        +1.426969962721e-04,        -2.496013355032e-06,        +7.470867919657e-05
 2.45482000e+00,        +1.426511260530e-04,        -2.496096820123e-06,        +7.471080399336e-05
 2.45482500e+00,        +1.426053019128e-04,        -2.496180245709e-06,        +7.471292713724e-05
 2.45483000e+00,        +1.425595237902e-04,        -2.496263628835e-06,        +7.471504862999e-05
 2.45483500e+00,        +1.425137916240e-04,        -2.496346972394e-06,        +7.471716847344e-05
 2.45484000e+00,        +1.424681053534e-04,        -2.496430275369e-06,        +7.471928666937e-05
 2.45484500e+00,        +1.424224649173e-04,        -2.496513538722e-06,        +7.472140321958e-05
 2.45485000e+00,        +1.423768702551e-04,        -2.496596762760e-06,        +7.472351812587e-05
 2.45485500e+00,        +1.423313213059e-04,        -2.496679944979e-06,        +7.472563139001e-05
 2.45486000e+00,        +1.422858180091e-04,        -2.496763087079e-06,        +7.472774301378e-05
 2.45486500e+00,        +1.422403603044e-04,        -2.496846189188e-06,        +7.472985299899e-05
 2.45487000e+00,        +1.421949481313e-04,        -2.496929252901e-06,        +7.473196134741e-05
 2.45487500e+00,        +1.421495814294e-04,        -2.497012273899e-06,        +7.473406806079e-05
 2.45488000e+00,        +1.421042601386e-04,        -2.497095256124e-06,        +7.473617314094e-05
 2.45488500e+00,        +1.420589841988e-04,        -2.497178198229e-06,        +7.473827658963e-05
 2.45489000e+00,        +1.420137535500e-04,        -2.497261100406e-06,        +7.474037840862e-05
 2.45489500e+00,        +1.419685681323e-04,        -2.497343964160e-06,        +7.474247859966e-05
 2.45490000e+00,        +1.419234278858e-04,        -2.497426785420e-06,        +7.474457716456e-05
 2.45490500e+00,        +1.418783327509e-04,        -2.497509567822e-06,        +7.474667410504e-05
 2.45491000e+00,        +1.418332826680e-04,        -2.497592310130e-06,        +7.474876942289e-05
 2.45491500e+00,        +1.417882775776e-04,        -2.497675013354e-06,        +7.475086311985e-05
 2.45492000e+00,        +1.417433174202e-04,        -2.497757674864e-06,        +7.475295519769e-05
 2.45492500e+00,        +1.416984021366e-04,        -2.497840298037e-06,        +7.475504565813e-05
 2.45493000e+00,        +1.416535316675e-04,        -2.497922882452e-06,        +7.475713450296e-05
 2.45493500e+00,        +1.416087059539e-04,        -2.498005425878e-06,        +7.475922173390e-05
 2.45494000e+00,        +1.415639249367e-04,        -2.498087929740e-06,        +7.476130735272e-05
 2.45494500e+00,        +1.415191885571e-04,        -2.498170394384e-06,        +7.476339136115e-05
 2.45495000e+00,        +1.414744967560e-04,        -2.498252820753e-06,        +7.476547376091e-05
 2.45495500e+00,        +1.414298494750e-04,        -2.498335206185e-06,        +7.476755455377e-05
 2.45496000e+00,        +1.413852466554e-04,        -2.498417552083e-06,        +7.476963374145e-05
 2.45496500e+00,        +1.413406882384e-04,        -2.498499858449e-06,        +7.477171132568e-05
 2.45497000e+00,        +1.412961741660e-04,        -2.498582125612e-06,        +7.477378730819e-05
 2.45497500e+00,        +1.412517043795e-04,        -2.498664353437e-06,        +7.477586169072e-05
 2.45498000e+00,        +1.412072788208e-04,        -2.498746541557e-06,        +7.477793447500e-05
 2.45498500e+00,        +1.411628974319e-04,        -2.498828691081e-06,        +7.478000566273e-05
 2.45499000e+00,        +1.411185601545e-04,        -2.498910800398e-06,        +7.478207525563e-05
 2.45499500e+00,        +1.410742669308e-04,        -2.498992871584e-06,        +7.478414325545e-05
 2.45500000e+00,        +1.410300177028e-04,        -2.499074902010e-06,        +7.478620966386e-05
 2.45500500e+00,        +1.409858124130e-04,        -2.499156893914e-06,        +7.478827448262e-05
 2.45501000e+00,        +1.409416510036e-04,        -2.499238846785e-06,        +7.479033771341e-05
 2.45501500e+00,        +1.408975334169e-04,        -2.499320760796e-06,        +7.479239935795e-05
 2.45502000e+00,        +1.408534595955e-04,        -2.499402635000e-06,        +7.479445941793e-05
 2.45502500e+00,        +1.408094294822e-04,        -2.499484471936e-06,        +7.479651789508e-05
 2.45503000e+00,        +1.407654430195e-04,        -2.499566268002e-06,        +7.479857479108e-05
 2.45503500e+00,        +1.407215001501e-04,        -2.499648025893e-06,        +7.480063010764e-05
 2.45504000e+00,        +1.406776008173e-04,        -2.499729744968e-06,        +7.480268384645e-05
 2.45504500e+00,        +1.406337449638e-04,        -2.499811425737e-06,        +7.480473600921e-05
 2.45505000e+00,        +1.405899325326e-04,        -2.499893065335e-06,        +7.480678659761e-05
 2.45505500e+00,        +1.405461634672e-04,        -2.499974667941e-06,        +7.480883561333e-05
 2.45506000e+00,        +1.405024377106e-04,        -2.500056230749e-06,        +7.481088305806e-05
 2.45506500e+00,        +1.404587552063e-04,        -2.500137755107e-06,        +7.481292893348e-05
 2.45507000e+00,        +1.404151158978e-04,        -2.500219240312e-06,        +7.481497324130e-05
 2.45507500e+00,        +1.403715197285e-04,        -2.500300687861e-06,        +7.481701598315e-05
 2.45508000e+00,        +1.403279666421e-04,        -2.500382097243e-06,        +7.481905716075e-05
 2.45508500e+00,        +1.402844565825e-04,        -2.500463464106e-06,        +7.482109677577e-05
 2.45509000e+00,        +1.402409894933e-04,        -2.500544796638e-06,        +7.482313482986e-05
 2.45509500e+00,        +1.401975653185e-04,        -2.500626089793e-06,        +7.482517132470e-05
 2.45510000e+00,        +1.401541840021e-04,        -2.500707342113e-06,        +7.482720626197e-05
 2.45510500e+00,        +1.401108454883e-04,        -2.500788557480e-06,        +7.482923964332e-05
 2.45511000e+00,        +1.400675497212e-04,        -2.500869734458e-06,        +7.483127147042e-05
 2.45511500e+00,        +1.400242966451e-04,        -2.500950874380e-06,        +7.483330174492e-05
 2.45512000e+00,        +1.399810862044e-04,        -2.501031972821e-06,        +7.483533046850e-05
 2.45512500e+00,        +1.399379183435e-04,        -2.501113035033e-06,        +7.483735764279e-05
 2.45513000e+00,        +1.398947930071e-04,        -2.501194057096e-06,        +7.483938326946e-05
 2.45513500e+00,        +1.398517101397e-04,        -2.501275042486e-06,        +7.484140735017e-05
 2.45514000e+00,        +1.398086696862e-04,        -2.501355988912e-06,        +7.484342988654e-05
 2.45514500e+00,        +1.397656715913e-04,        -2.501436897847e-06,        +7.484545088025e-05
 2.45515000e+00,        +1.397227157999e-04,        -2.501517766798e-06,        +7.484747033292e-05
 2.45515500e+00,        +1.396798022571e-04,        -2.501598598144e-06,        +7.484948824620e-05
 2.45516000e+00,        +1.396369309080e-04,        -2.501679393871e-06,        +7.485150462171e-05
 2.45516500e+00,        +1.395941016977e-04,        -2.501760148837e-06,        +7.485351946113e-05
 2.45517000e+00,        +1.395513145715e-04,        -2.501840865659e-06,        +7.485553276607e-05
 2.45517500e+00,        +1.395085694749e-04,        -2.501921545430e-06,        +7.485754453816e-05
 2.45518000e+00,        +1.394658663532e-04,        -2.502002186331e-06,        +7.485955477903e-05
 2.45518500e+00,        +1.394232051520e-04,        -2.502082789947e-06,        +7.486156349032e-05
 2.45519000e+00,        +1.393805858169e-04,        -2.502163355636e-06,        +7.486357067364e-05
 2.45519500e+00,        +1.393380082937e-04,        -2.502243882578e-06,        +7.486557633064e-05
 2.45520000e+00,        +1.392954725282e-04,        -2.502324372166e-06,        +7.486758046291e-05
 2.45520500e+00,        +1.392529784662e-04,        -2.502404823735e-06,        +7.486958307208e-05
 2.45521000e+00,        +1.392105260538e-04,        -2.502485238626e-06,        +7.487158415978e-05
 2.45521500e+00,        +1.391681152369e-04,        -2.502565614019e-06,        +7.487358372762e-05
 2.45522000e+00,        +1.391257459619e-04,        -2.502645951452e-06,        +7.487558177718e-05
 2.45522500e+00,        +1.390834181749e-04,        -2.502726252772e-06,        +7.487757831012e-05
 2.45523000e+00,        +1.390411318223e-04,        -2.502806515451e-06,        +7.487957332801e-05
 2.45523500e+00,        +1.389988868505e-04,        -2.502886739157e-06,        +7.488156683249e-05
 2.45524000e+00,        +1.389566832059e-04,        -2.502966926889e-06,        +7.488355882513e-05
 2.45524500e+00,        +1.389145208352e-04,        -2.503047077474e-06,        +7.488554930754e-05
 2.45525000e+00,        +1.388723996851e-04,        -2.503127188643e-06,        +7.488753828133e-05
 2.45525500e+00,        +1.388303197024e-04,        -2.503207264812e-06,        +7.488952574809e-05
 2.45526000e+00,        +1.387882808338e-04,        -2.503287301485e-06,        +7.489151170941e-05
 2.45526500e+00,        +1.387462830264e-04,        -2.503367300333e-06,        +7.489349616689e-05
 2.45527000e+00,        +1.387043262272e-04,        -2.503447262919e-06,        +7.489547912212e-05
 2.45527500e+00,        +1.386624103833e-04,        -2.503527188716e-06,        +7.489746057668e-05
 2.45528000e+00,        +1.386205354418e-04,        -2.503607075694e-06,        +7.489944053216e-05
 2.45528500e+00,        +1.385787013501e-04,        -2.503686925465e-06,        +7.490141899014e-05
 2.45529000e+00,        +1.385369080554e-04,        -2.503766737710e-06,        +7.490339595221e-05
 2.45529500e+00,        +1.384951555054e-04,        -2.503846513069e-06,        +7.490537141994e-05
 2.45530000e+00,        +1.384534436475e-04,        -2.503926250918e-06,        +7.490734539491e-05
 2.45530500e+00,        +1.384117724294e-04,        -2.504005951775e-06,        +7.490931787869e-05
 2.45531000e+00,        +1.383701417986e-04,        -2.504085615448e-06,        +7.491128887286e-05
 2.45531500e+00,        +1.383285517031e-04,        -2.504165242672e-06,        +7.491325837897e-05
 2.45532000e+00,        +1.382870020908e-04,        -2.504244830689e-06,        +7.491522639862e-05
 2.45532500e+00,        +1.382454929096e-04,        -2.504324384121e-06,        +7.491719293336e-05
 2.45533000e+00,        +1.382040241074e-04,        -2.504403899664e-06,        +7.491915798476e-05
 2.45533500e+00,        +1.381625956325e-04,        -2.504483376953e-06,        +7.492112155436e-05
 2.45534000e+00,        +1.381212074330e-04,        -2.504562818326e-06,        +7.492308364374e-05
 2.45534500e+00,        +1.380798594573e-04,        -2.504642223055e-06,        +7.492504425445e-05
 2.45535000e+00,        +1.380385516537e-04,        -2.504721589297e-06,        +7.492700338805e-05
 2.45535500e+00,        +1.379972839707e-04,        -2.504800919985e-06,        +7.492896104608e-05
 2.45536000e+00,        +1.379560563568e-04,        -2.504880213215e-06,        +7.493091723010e-05
 2.45536500e+00,        +1.379148687607e-04,        -2.504959469492e-06,        +7.493287194166e-05
 2.45537000e+00,        +1.378737211310e-04,        -2.505038690249e-06,        +7.493482518231e-05
 2.45537500e+00,        +1.378326134167e-04,        -2.505117872134e-06,        +7.493677695358e-05
 2.45538000e+00,        +1.377915455665e-04,        -2.505197018430e-06,        +7.493872725703e-05
 2.45538500e+00,        +1.377505175293e-04,        -2.505276127760e-06,        +7.494067609419e-05
 2.45539000e+00,        +1.377095292542e-04,        -2.505355199897e-06,        +7.494262346659e-05
 2.45539500e+00,        +1.376685806904e-04,        -2.505434236980e-06,        +7.494456937578e-05
 2.45540000e+00,        +1.376276717870e-04,        -2.505513235389e-06,        +7.494651382328e-05
 2.45540500e+00,        +1.375868024934e-04,        -2.505592199138e-06,        +7.494845681063e-05
 2.45541000e+00,        +1.375459727589e-04,        -2.505671125513e-06,        +7.495039833937e-05
 2.45541500e+00,        +1.375051825329e-04,        -2.505750014496e-06,        +7.495233841099e-05
 2.45542000e+00,        +1.374644317649e-04,        -2.505828867396e-06,        +7.495427702706e-05
 2.45542500e+00,        +1.374237204046e-04,        -2.505907684213e-06,        +7.495621418908e-05
 2.45543000e+00,        +1.373830484016e-04,        -2.505986463659e-06,        +7.495814989857e-05
 2.45543500e+00,        +1.373424157058e-04,        -2.506065207727e-06,        +7.496008415704e-05
 2.45544000e+00,        +1.373018222670e-04,        -2.506143915061e-06,        +7.496201696604e-05
 2.45544500e+00,        +1.372612680350e-04,        -2.506222586466e-06,        +7.496394832706e-05
 2.45545000e+00,        +1.372207529599e-04,        -2.506301220443e-06,        +7.496587824161e-05
 2.45545500e+00,        +1.371802769919e-04,        -2.506379819494e-06,        +7.496780671121e-05
 2.45546000e+00,        +1.371398400809e-04,        -2.506458381851e-06,        +7.496973373736e-05
 2.45546500e+00,        +1.370994421774e-04,        -2.506536907258e-06,        +7.497165932157e-05
 2.45547000e+00,        +1.370590832316e-04,        -2.506615396476e-06,        +7.497358346535e-05
 2.45547500e+00,        +1.370187631940e-04,        -2.506693850987e-06,        +7.497550617020e-05
 2.45548000e+00,        +1.369784820150e-04,        -2.506772267161e-06,        +7.497742743760e-05
 2.45548500e+00,        +1.369382396451e-04,        -2.506850649091e-06,        +7.497934726908e-05
 2.45549000e+00,        +1.368980360352e-04,        -2.506928993159e-06,        +7.498126566613e-05
 2.45549500e+00,        +1.368578711357e-04,        -2.507007302248e-06,        +7.498318263022e-05
 2.45550000e+00,        +1.368177448976e-04,        -2.507085575639e-06,        +7.498509816286e-05
 2.45550500e+00,        +1.367776572717e-04,        -2.507163811526e-06,        +7.498701226554e-05
 2.45551000e+00,        +1.367376082091e-04,        -2.507242012918e-06,        +7.498892493975e-05
 2.45551500e+00,        +1.366975976606e-04,        -2.507320178495e-06,        +7.499083618696e-05
 2.45552000e+00,        +1.366576255774e-04,        -2.507398307900e-06,        +7.499274600866e-05
 2.45552500e+00,        +1.366176919108e-04,        -2.507476400895e-06,        +7.499465440635e-05
 2.45553000e+00,        +1.365777966121e-04,        -2.507554458011e-06,        +7.499656138148e-05
 2.45553500e+00,        +1.365379396324e-04,        -2.507632480538e-06,        +7.499846693555e-05
 2.45554000e+00,        +1.364981209233e-04,        -2.507710464669e-06,        +7.500037107002e-05
 2.45554500e+00,        +1.364583404363e-04,        -2.507788415218e-06,        +7.500227378638e-05
 2.45555000e+00,        +1.364185981229e-04,        -2.507866330249e-06,        +7.500417508609e-05
 2.45555500e+00,        +1.363788939348e-04,        -2.507944208859e-06,        +7.500607497062e-05
 2.45556000e+00,        +1.363392278238e-04,        -2.508022050118e-06,        +7.500797344145e-05
 2.45556500e+00,        +1.362995997415e-04,        -2.508099858477e-06,        +7.500987050002e-05
 2.45557000e+00,        +1.362600096400e-04,        -2.508177631083e-06,        +7.501176614782e-05
 2.45557500e+00,        +1.362204574711e-04,        -2.508255366245e-06,        +7.501366038628e-05
 2.45558000e+00,        +1.361809431870e-04,        -2.508333067928e-06,        +7.501555321690e-05
 2.45558500e+00,        +1.361414667398e-04,        -2.508410732730e-06,        +7.501744464112e-05
 2.45559000e+00,        +1.361020280815e-04,        -2.508488361562e-06,        +7.501933466038e-05
 2.45559500e+00,        +1.360626271645e-04,        -2.508565956484e-06,        +7.502122327615e-05
 2.45560000e+00,        +1.360232639411e-04,        -2.508643514724e-06,        +7.502311048988e-05
 2.45560500e+00,        +1.359839383638e-04,        -2.508721038204e-06,        +7.502499630301e-05
 2.45561000e+00,        +1.359446503850e-04,        -2.508798526162e-06,        +7.502688071700e-05
 2.45561500e+00,        +1.359053999572e-04,        -2.508875978915e-06,        +7.502876373329e-05
 2.45562000e+00,        +1.358661870333e-04,        -2.508953395425e-06,        +7.503064535333e-05
 2.45562500e+00,        +1.358270115657e-04,        -2.509030778626e-06,        +7.503252557854e-05
 2.45563000e+00,        +1.357878735074e-04,        -2.509108125566e-06,        +7.503440441038e-05
 2.45563500e+00,        +1.357487728113e-04,        -2.509185436499e-06,        +7.503628185028e-05
 2.45564000e+00,        +1.357097094301e-04,        -2.509262712094e-06,        +7.503815789968e-05
 2.45564500e+00,        +1.356706833170e-04,        -2.509339953628e-06,        +7.504003256002e-05
 2.45565000e+00,        +1.356316944251e-04,        -2.509417160074e-06,        +7.504190583272e-05
 2.45565500e+00,        +1.355927427074e-04,        -2.509494329647e-06,        +7.504377771921e-05
 2.45566000e+00,        +1.355538281173e-04,        -2.509571466498e-06,        +7.504564822092e-05
 2.45566500e+00,        +1.355149506081e-04,        -2.509648567292e-06,        +7.504751733929e-05
 2.45567000e+00,        +1.354761101331e-04,        -2.509725633367e-06,        +7.504938507573e-05
 2.45567500e+00,        +1.354373066457e-04,        -2.509802664375e-06,        +7.505125143165e-05
 2.45568000e+00,        +1.353985400997e-04,        -2.509879660033e-06,        +7.505311640849e-05
 2.45568500e+00,        +1.353598104484e-04,        -2.509956620245e-06,        +7.505498000768e-05
 2.45569000e+00,        +1.353211176457e-04,        -2.510033546959e-06,        +7.505684223060e-05
 2.45569500e+00,        +1.352824616451e-04,        -2.510110438447e-06,        +7.505870307868e-05
 2.45570000e+00,        +1.352438424007e-04,        -2.510187293960e-06,        +7.506056255335e-05
 2.45570500e+00,        +1.352052598663e-04,        -2.510264114564e-06,        +7.506242065600e-05
 2.45571000e+00,        +1.351667139957e-04,        -2.510340902797e-06,        +7.506427738804e-05
 2.45571500e+00,        +1.351282047431e-04,        -2.510417653739e-06,        +7.506613275089e-05
 2.45572000e+00,        +1.350897320627e-04,        -2.510494370626e-06,        +7.506798674595e-05
 2.45572500e+00,        +1.350512959085e-04,        -2.510571054179e-06,        +7.506983937461e-05
 2.45573000e+00,        +1.350128962348e-04,        -2.510647702130e-06,        +7.507169063829e-05
 2.45573500e+00,        +1.349745329959e-04,        -2.510724315632e-06,        +7.507354053838e-05
 2.45574000e+00,        +1.349362061464e-04,        -2.510800893554e-06,        +7.507538907627e-05
 2.45574500e+00,        +1.348979156405e-04,        -2.510877437516e-06,        +7.507723625337e-05
 2.45575000e+00,        +1.348596614329e-04,        -2.510953946697e-06,        +7.507908207107e-05
 2.45575500e+00,        +1.348214434783e-04,        -2.511030422007e-06,        +7.508092653075e-05
