        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.41021500e+00,        +7.576054669497e-11,        +8.813814502964e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.538752086044e-13,        +2.031073102256e-03,        +7.547834060640e-13,        +8.563640700744e-03,        +1.538752086044e-13,        +2.031073102256e-03,        +7.547834060640e-13,        +8.563640700744e-03,        +9.662062489546e-14,        +1.275342234323e-03,        +4.530499044190e-13,        +5.140225089450e-03,        +7.544474405717e-11,        +9.958315686519e-01,        +8.645761234464e-11,        +9.809329696643e-01,        +6.530680429603e-14,        +8.620160115656e-04,        +4.726993745259e-13,        +5.363164545463e-03
 2.41022000e+00,        +7.576996086781e-11,        +8.814719930138e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.539174723051e-13,        +2.031378537646e-03,        +7.549618390090e-13,        +8.564785324917e-03,        +1.539174723051e-13,        +2.031378537646e-03,        +7.549618390090e-13,        +8.564785324917e-03,        +9.664518848311e-14,        +1.275507963528e-03,        +4.531565626155e-13,        +5.140907098660e-03,        +7.545407702186e-11,        +9.958310147935e-01,        +8.646626990125e-11,        +9.809304275864e-01,        +6.532118516473e-14,        +8.620987052994e-04,        +4.728109985096e-13,        +5.363879990027e-03
 2.41022500e+00,        +7.577937842809e-11,        +8.815625692395e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.539597521890e-13,        +2.031684019882e-03,        +7.551403365461e-13,        +8.565930121074e-03,        +1.539597521890e-13,        +2.031684019882e-03,        +7.551403365461e-13,        +8.565930121074e-03,        +9.666976120923e-14,        +1.275673715125e-03,        +4.532632592495e-13,        +5.141589208359e-03,        +7.546341334364e-11,        +9.958304608588e-01,        +8.647493066566e-11,        +9.809278851331e-01,        +6.533557105119e-14,        +8.621814061617e-04,        +4.729226624914e-13,        +5.364595537437e-03
 2.41023000e+00,        +7.578879937745e-11,        +8.816531789897e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.540020482640e-13,        +2.031989548970e-03,        +7.553188987062e-13,        +8.567075089229e-03,        +1.540020482640e-13,        +2.031989548970e-03,        +7.553188987062e-13,        +8.567075089229e-03,        +9.669434307831e-14,        +1.275839489114e-03,        +4.533699943396e-13,        +5.142271418554e-03,        +7.547275302415e-11,        +9.958299068478e-01,        +8.648359463944e-11,        +9.809253423045e-01,        +6.534996195781e-14,        +8.622641141516e-04,        +4.730343664905e-13,        +5.365311187701e-03
 2.41023500e+00,        +7.579822371753e-11,        +8.817438222806e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.540443605382e-13,        +2.032295124913e-03,        +7.554975255206e-13,        +8.568220229392e-03,        +1.540443605382e-13,        +2.032295124913e-03,        +7.554975255206e-13,        +8.568220229392e-03,        +9.671893409482e-14,        +1.276005285497e-03,        +4.534767679043e-13,        +5.142953729252e-03,        +7.548209606501e-11,        +9.958293527603e-01,        +8.649226182411e-11,        +9.809227991005e-01,        +6.536435788697e-14,        +8.623468292681e-04,        +4.731461105263e-13,        +5.366026940824e-03
 2.41024000e+00,        +7.580765144994e-11,        +8.818344991284e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.540866890197e-13,        +2.032600747715e-03,        +7.556762170203e-13,        +8.569365541575e-03,        +1.540866890197e-13,        +2.032600747715e-03,        +7.556762170203e-13,        +8.569365541575e-03,        +9.674353426326e-14,        +1.276171104274e-03,        +4.535835799620e-13,        +5.143636140459e-03,        +7.549144246781e-11,        +9.958287985965e-01,        +8.650093222124e-11,        +9.809202555212e-01,        +6.537875884104e-14,        +8.624295515105e-04,        +4.732578946178e-13,        +5.366742796812e-03
 2.41024500e+00,        +7.581708257633e-11,        +8.819252095493e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.541290337165e-13,        +2.032906417381e-03,        +7.558549732365e-13,        +8.570511025791e-03,        +1.541290337165e-13,        +2.032906417381e-03,        +7.558549732365e-13,        +8.570511025791e-03,        +9.676814358813e-14,        +1.276336945446e-03,        +4.536904305313e-13,        +5.144318652181e-03,        +7.550079223421e-11,        +9.958282443563e-01,        +8.650960583237e-11,        +9.809177115664e-01,        +6.539316482243e-14,        +8.625122808780e-04,        +4.733697187845e-13,        +5.367458755674e-03
 2.41025000e+00,        +7.582651709834e-11,        +8.820159535595e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.541713946368e-13,        +2.033212133915e-03,        +7.560337942003e-13,        +8.571656682050e-03,        +1.541713946368e-13,        +2.033212133915e-03,        +7.560337942003e-13,        +8.571656682050e-03,        +9.679276207391e-14,        +1.276502809016e-03,        +4.537973196307e-13,        +5.145001264426e-03,        +7.551014536580e-11,        +9.958276900397e-01,        +8.651828265907e-11,        +9.809151672361e-01,        +6.540757583352e-14,        +8.625950173696e-04,        +4.734815830456e-13,        +5.368174817414e-03
 2.41025500e+00,        +7.583595501760e-11,        +8.821067311752e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.542137717886e-13,        +2.033517897320e-03,        +7.562126799429e-13,        +8.572802510366e-03,        +1.542137717886e-13,        +2.033517897320e-03,        +7.562126799429e-13,        +8.572802510366e-03,        +9.681738972512e-14,        +1.276668694983e-03,        +4.539042472788e-13,        +5.145683977200e-03,        +7.551950186421e-11,        +9.958271356467e-01,        +8.652696270288e-11,        +9.809126225304e-01,        +6.542199187671e-14,        +8.626777609845e-04,        +4.735934874203e-13,        +5.368890982040e-03
 2.41026000e+00,        +7.584539633575e-11,        +8.821975424128e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.542561651801e-13,        +2.033823707601e-03,        +7.563916304956e-13,        +8.573948510749e-03,        +1.542561651801e-13,        +2.033823707601e-03,        +7.563916304956e-13,        +8.573948510749e-03,        +9.684202654624e-14,        +1.276834603349e-03,        +4.540112134941e-13,        +5.146366790509e-03,        +7.552886173107e-11,        +9.958265811773e-01,        +8.653564596536e-11,        +9.809100774492e-01,        +6.543641295439e-14,        +8.627605117219e-04,        +4.737054319281e-13,        +5.369607249557e-03
 2.41026500e+00,        +7.585484105443e-11,        +8.822883872884e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.542985748192e-13,        +2.034129564763e-03,        +7.565706458895e-13,        +8.575094683211e-03,        +1.542985748192e-13,        +2.034129564763e-03,        +7.565706458895e-13,        +8.575094683211e-03,        +9.686667254179e-14,        +1.277000534116e-03,        +4.541182182952e-13,        +5.147049704360e-03,        +7.553822496800e-11,        +9.958260266315e-01,        +8.654433244806e-11,        +9.809075319925e-01,        +6.545083906895e-14,        +8.628432695810e-04,        +4.738174165882e-13,        +5.370323619973e-03
 2.41027000e+00,        +7.586428917527e-11,        +8.823792658183e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.543410007141e-13,        +2.034435468808e-03,        +7.567497261559e-13,        +8.576241027764e-03,        +1.543410007141e-13,        +2.034435468808e-03,        +7.567497261559e-13,        +8.576241027764e-03,        +9.689132771627e-14,        +1.277166487284e-03,        +4.542252617007e-13,        +5.147732718759e-03,        +7.554759157662e-11,        +9.958254720093e-01,        +8.655302215255e-11,        +9.809049861602e-01,        +6.546527022279e-14,        +8.629260345608e-04,        +4.739294414200e-13,        +5.371040093293e-03
 2.41027500e+00,        +7.587374069993e-11,        +8.824701780188e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.543834428729e-13,        +2.034741419742e-03,        +7.569288713260e-13,        +8.577387544420e-03,        +1.543834428729e-13,        +2.034741419742e-03,        +7.569288713260e-13,        +8.577387544420e-03,        +9.691599207419e-14,        +1.277332462854e-03,        +4.543323437292e-13,        +5.148415833714e-03,        +7.555696155856e-11,        +9.958249173107e-01,        +8.656171508038e-11,        +9.809024399523e-01,        +6.547970641831e-14,        +8.630088066604e-04,        +4.740415064428e-13,        +5.371756669524e-03
 2.41028000e+00,        +7.588319563004e-11,        +8.825611239062e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.544259013038e-13,        +2.035047417569e-03,        +7.571080814312e-13,        +8.578534233191e-03,        +1.544259013038e-13,        +2.035047417569e-03,        +7.571080814312e-13,        +8.578534233191e-03,        +9.694066562008e-14,        +1.277498460828e-03,        +4.544394643993e-13,        +5.149099049230e-03,        +7.556633491546e-11,        +9.958243625357e-01,        +8.657041123311e-11,        +9.808998933689e-01,        +6.549414765792e-14,        +8.630915858793e-04,        +4.741536116761e-13,        +5.372473348673e-03
 2.41028500e+00,        +7.589265396724e-11,        +8.826521034967e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.544683760148e-13,        +2.035353462292e-03,        +7.572873565027e-13,        +8.579681094087e-03,        +1.544683760148e-13,        +2.035353462292e-03,        +7.572873565027e-13,        +8.579681094087e-03,        +9.696534835843e-14,        +1.277664481206e-03,        +4.545466237295e-13,        +5.149782365315e-03,        +7.557571164892e-11,        +9.958238076843e-01,        +8.657911061230e-11,        +9.808973464099e-01,        +6.550859394400e-14,        +8.631743722163e-04,        +4.742657571390e-13,        +5.373190130745e-03
 2.41029000e+00,        +7.590211571318e-11,        +8.827431168067e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.545108670140e-13,        +2.035659553917e-03,        +7.574666965718e-13,        +8.580828127122e-03,        +1.545108670140e-13,        +2.035659553917e-03,        +7.574666965718e-13,        +8.580828127122e-03,        +9.699004029378e-14,        +1.277830523991e-03,        +4.546538217386e-13,        +5.150465781974e-03,        +7.558509176059e-11,        +9.958232527564e-01,        +8.658781321951e-11,        +9.808947990752e-01,        +6.552304527897e-14,        +8.632571656707e-04,        +4.743779428511e-13,        +5.373907015748e-03
 2.41029500e+00,        +7.591158086950e-11,        +8.828341638525e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.545533743096e-13,        +2.035965692446e-03,        +7.576461016699e-13,        +8.581975332306e-03,        +1.545533743096e-13,        +2.035965692446e-03,        +7.576461016699e-13,        +8.581975332306e-03,        +9.701474143064e-14,        +1.277996589182e-03,        +4.547610584452e-13,        +5.151149299215e-03,        +7.559447525210e-11,        +9.958226977521e-01,        +8.659651905630e-11,        +9.808922513648e-01,        +6.553750166522e-14,        +8.633399662416e-04,        +4.744901688317e-13,        +5.374624003688e-03
 2.41030000e+00,        +7.592104943785e-11,        +8.829252446503e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.545958979097e-13,        +2.036271877884e-03,        +7.578255718283e-13,        +8.583122709652e-03,        +1.545958979097e-13,        +2.036271877884e-03,        +7.578255718283e-13,        +8.583122709652e-03,        +9.703945177354e-14,        +1.278162676781e-03,        +4.548683338678e-13,        +5.151832917043e-03,        +7.560386212507e-11,        +9.958221426714e-01,        +8.660522812424e-11,        +9.808897032787e-01,        +6.555196310517e-14,        +8.634227739282e-04,        +4.746024351002e-13,        +5.375341094570e-03
 2.41030500e+00,        +7.593052141988e-11,        +8.830163592166e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.546384378225e-13,        +2.036578110235e-03,        +7.580051070784e-13,        +8.584270259170e-03,        +1.546384378225e-13,        +2.036578110235e-03,        +7.580051070784e-13,        +8.584270259170e-03,        +9.706417132699e-14,        +1.278328786790e-03,        +4.549756480252e-13,        +5.152516635466e-03,        +7.561325238113e-11,        +9.958215875142e-01,        +8.661394042488e-11,        +9.808871548170e-01,        +6.556642960121e-14,        +8.635055887295e-04,        +4.747147416761e-13,        +5.376058288402e-03
 2.41031000e+00,        +7.593999681724e-11,        +8.831075075677e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.546809940560e-13,        +2.036884389504e-03,        +7.581847074516e-13,        +8.585417980874e-03,        +1.546809940560e-13,        +2.036884389504e-03,        +7.581847074516e-13,        +8.585417980874e-03,        +9.708890009554e-14,        +1.278494919208e-03,        +4.550830009361e-13,        +5.153200454490e-03,        +7.562264602193e-11,        +9.958210322806e-01,        +8.662265595980e-11,        +9.808846059794e-01,        +6.558090115577e-14,        +8.635884106448e-04,        +4.748270885788e-13,        +5.376775585190e-03
 2.41031500e+00,        +7.594947563156e-11,        +8.831986897199e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.547235666184e-13,        +2.037190715694e-03,        +7.583643729794e-13,        +8.586565874774e-03,        +1.547235666184e-13,        +2.037190715694e-03,        +7.583643729794e-13,        +8.586565874774e-03,        +9.711363808372e-14,        +1.278661074039e-03,        +4.551903926191e-13,        +5.153884374121e-03,        +7.563204304909e-11,        +9.958204769706e-01,        +8.663137473056e-11,        +9.808820567662e-01,        +6.559537777123e-14,        +8.636712396731e-04,        +4.749394758277e-13,        +5.377492984940e-03
 2.41032000e+00,        +7.595895786451e-11,        +8.832899056895e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.547661555179e-13,        +2.037497088809e-03,        +7.585441036930e-13,        +8.587713940881e-03,        +1.547661555179e-13,        +2.037497088809e-03,        +7.585441036930e-13,        +8.587713940881e-03,        +9.713838529605e-14,        +1.278827251281e-03,        +4.552978230929e-13,        +5.154568394365e-03,        +7.564144346425e-11,        +9.958199215841e-01,        +8.664009673872e-11,        +9.808795071771e-01,        +6.560985945003e-14,        +8.637540758137e-04,        +4.750519034422e-13,        +5.378210487658e-03
