        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.42721500e+00,        +8.926827627324e-11,        +1.415204753126e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.710716201617e-13,        +3.036595210285e-03,        +1.252546373187e-12,        +8.850637128093e-03,        +2.710716201617e-13,        +3.036595210285e-03,        +1.252546373187e-12,        +8.850637128093e-03,        +1.611108049037e-13,        +1.804793501452e-03,        +7.403916712923e-13,        +5.231692938119e-03,        +8.873969954822e-11,        +9.940787842324e-01,        +1.387693772205e-10,        +9.805604235992e-01,        +9.639429995161e-14,        +1.079827055880e-03,        +7.581600476315e-13,        +5.357246334544e-03
 2.42722000e+00,        +8.929561386546e-11,        +1.415474167029e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.711978509023e-13,        +3.037079193060e-03,        +1.253078772643e-12,        +8.852713824320e-03,        +2.711978509023e-13,        +3.037079193060e-03,        +1.253078772643e-12,        +8.852713824320e-03,        +1.611824219313e-13,        +1.805042990960e-03,        +7.407043879438e-13,        +5.232906436565e-03,        +8.876680045057e-11,        +9.940779463626e-01,        +1.387951552500e-10,        +9.805559047487e-01,        +9.643314205867e-14,        +1.079931453341e-03,        +7.584782923664e-13,        +5.358474990458e-03
 2.42722500e+00,        +8.932296885719e-11,        +1.415743754229e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.713241654158e-13,        +3.037563225754e-03,        +1.253611511614e-12,        +8.854791044425e-03,        +2.713241654158e-13,        +3.037563225754e-03,        +1.253611511614e-12,        +8.854791044425e-03,        +1.612540856692e-13,        +1.805292499032e-03,        +7.410173037523e-13,        +5.234120239196e-03,        +8.879391859756e-11,        +9.940771084258e-01,        +1.388209498680e-10,        +9.805513847640e-01,        +9.647200854563e-14,        +1.080035849456e-03,        +7.587967395026e-13,        +5.359703952330e-03
 2.42723000e+00,        +8.935034126387e-11,        +1.416013514879e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714505637713e-13,        +3.038047308288e-03,        +1.254144590426e-12,        +8.856868788666e-03,        +2.714505637713e-13,        +3.038047308288e-03,        +1.254144590426e-12,        +8.856868788666e-03,        +1.613257961564e-13,        +1.805542025631e-03,        +7.413304189004e-13,        +5.235334346112e-03,        +8.882105400451e-11,        +9.940762704219e-01,        +1.388467610893e-10,        +9.805468636450e-01,        +9.651089943190e-14,        +1.080140244198e-03,        +7.591153892134e-13,        +5.360933220177e-03
 2.42723500e+00,        +8.937773109627e-11,        +1.416283449087e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.715770460352e-13,        +3.038531440708e-03,        +1.254678009246e-12,        +8.858947056497e-03,        +2.715770460352e-13,        +3.038531440708e-03,        +1.254678009246e-12,        +8.858947056497e-03,        +1.613975534280e-13,        +1.805791570768e-03,        +7.416437334997e-13,        +5.236548757085e-03,        +8.884820668207e-11,        +9.940754323509e-01,        +1.388725889243e-10,        +9.805423413925e-01,        +9.654981473624e-14,        +1.080244637585e-03,        +7.594342416354e-13,        +5.362162793931e-03
 2.42724000e+00,        +8.940513837000e-11,        +1.416553557009e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.717036122640e-13,        +3.039015622789e-03,        +1.255211768445e-12,        +8.861025848509e-03,        +2.717036122640e-13,        +3.039015622789e-03,        +1.255211768445e-12,        +8.861025848509e-03,        +1.614693575173e-13,        +1.806041134337e-03,        +7.419572477471e-13,        +5.237763472310e-03,        +8.887537664575e-11,        +9.940745942133e-01,        +1.388984333878e-10,        +9.805378180057e-01,        +9.658875447402e-14,        +1.080349029541e-03,        +7.597532969309e-13,        +5.363392673519e-03
 2.42724500e+00,        +8.943256310303e-11,        +1.416823838823e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.718302625628e-13,        +3.039499854764e-03,        +1.255745868316e-12,        +8.863105164570e-03,        +2.718302625628e-13,        +3.039499854764e-03,        +1.255745868316e-12,        +8.863105164570e-03,        +1.615412084810e-13,        +1.806290716446e-03,        +7.422709618322e-13,        +5.238978491841e-03,        +8.890256391331e-11,        +9.940737560087e-01,        +1.389242944968e-10,        +9.805332934844e-01,        +9.662771867594e-14,        +1.080453420133e-03,        +7.600725553257e-13,        +5.364622859233e-03
 2.42725000e+00,        +8.946000530766e-11,        +1.417094294653e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.719569969819e-13,        +3.039984136449e-03,        +1.256280309135e-12,        +8.865185004802e-03,        +2.719569969819e-13,        +3.039984136449e-03,        +1.256280309135e-12,        +8.865185004802e-03,        +1.616131063476e-13,        +1.806540317003e-03,        +7.425848759057e-13,        +5.240193815667e-03,        +8.892976849698e-11,        +9.940729177372e-01,        +1.389501722633e-10,        +9.805287678286e-01,        +9.666670735553e-14,        +1.080557809304e-03,        +7.603920169526e-13,        +5.365853350915e-03
 2.42725500e+00,        +8.948746500087e-11,        +1.417364924668e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.720838156154e-13,        +3.040468467989e-03,        +1.256815091194e-12,        +8.867265369142e-03,        +2.720838156154e-13,        +3.040468467989e-03,        +1.256815091194e-12,        +8.867265369142e-03,        +1.616850511683e-13,        +1.806789936073e-03,        +7.428989901513e-13,        +5.241409443835e-03,        +8.895699041354e-11,        +9.940720793988e-01,        +1.389760667034e-10,        +9.805242410383e-01,        +9.670572054017e-14,        +1.080662197094e-03,        +7.607116820196e-13,        +5.367084148763e-03
 2.42726000e+00,        +8.951494219509e-11,        +1.417635728991e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.722107185145e-13,        +3.040952849204e-03,        +1.257350214773e-12,        +8.869346257721e-03,        +2.722107185145e-13,        +3.040952849204e-03,        +1.257350214773e-12,        +8.869346257721e-03,        +1.617570429722e-13,        +1.807039573568e-03,        +7.432133047211e-13,        +5.242625376339e-03,        +8.898422967536e-11,        +9.940712409938e-01,        +1.390019778289e-10,        +9.805197131133e-01,        +9.674475824349e-14,        +1.080766583445e-03,        +7.610315506606e-13,        +5.368315252625e-03
 2.42726500e+00,        +8.954243690664e-11,        +1.417906707785e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.723377057639e-13,        +3.041437280156e-03,        +1.257885680173e-12,        +8.871427670571e-03,        +2.723377057639e-13,        +3.041437280156e-03,        +1.257885680173e-12,        +8.871427670571e-03,        +1.618290818057e-13,        +1.807289229513e-03,        +7.435278197971e-13,        +5.243841613237e-03,        +8.901148629858e-11,        +9.940704025220e-01,        +1.390279056555e-10,        +9.805151840536e-01,        +9.678382049004e-14,        +1.080870968376e-03,        +7.613516230711e-13,        +5.369546662632e-03
 2.42727000e+00,        +8.956994914855e-11,        +1.418177861180e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.724647774332e-13,        +3.041921760850e-03,        +1.258421487631e-12,        +8.873509607490e-03,        +2.724647774332e-13,        +3.041921760850e-03,        +1.258421487631e-12,        +8.873509607490e-03,        +1.619011677068e-13,        +1.807538903905e-03,        +7.438425355234e-13,        +5.245058154443e-03,        +8.903876029611e-11,        +9.940695639834e-01,        +1.390538501955e-10,        +9.805106538593e-01,        +9.682290729923e-14,        +1.080975351886e-03,        +7.616718994051e-13,        +5.370778378751e-03
 2.42727500e+00,        +8.959747894024e-11,        +1.418449189370e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.725919336082e-13,        +3.042406291253e-03,        +1.258957637555e-12,        +8.875592069066e-03,        +2.725919336082e-13,        +3.042406291253e-03,        +1.258957637555e-12,        +8.875592069066e-03,        +1.619733007240e-13,        +1.807788596731e-03,        +7.441574521306e-13,        +5.246275000241e-03,        +8.906605168721e-11,        +9.940687253781e-01,        +1.390798114675e-10,        +9.805061225295e-01,        +9.686201869570e-14,        +1.081079733954e-03,        +7.619923798826e-13,        +5.372010401168e-03
 2.42728000e+00,        +8.962502629165e-11,        +1.418720692455e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.727191743453e-13,        +3.042890871327e-03,        +1.259494130117e-12,        +8.877675054829e-03,        +2.727191743453e-13,        +3.042890871327e-03,        +1.259494130117e-12,        +8.877675054829e-03,        +1.620454808874e-13,        +1.808038307962e-03,        +7.444725697262e-13,        +5.247492150398e-03,        +8.909336048172e-11,        +9.940678867061e-01,        +1.391057894810e-10,        +9.805015900651e-01,        +9.690115469497e-14,        +1.081184114576e-03,        +7.623130646237e-13,        +5.373242729722e-03
 2.42728500e+00,        +8.965259122219e-11,        +1.418992370626e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.728464997384e-13,        +3.043375501130e-03,        +1.260030965698e-12,        +8.879758565171e-03,        +2.728464997384e-13,        +3.043375501130e-03,        +1.260030965698e-12,        +8.879758565171e-03,        +1.621177082494e-13,        +1.808288037628e-03,        +7.447878885327e-13,        +5.248709605141e-03,        +8.912068669887e-11,        +9.940670479675e-01,        +1.391317842545e-10,        +9.804970564650e-01,        +9.694031532413e-14,        +1.081288493758e-03,        +7.626339538540e-13,        +5.374475364639e-03
 2.42729000e+00,        +8.968017374151e-11,        +1.419264223981e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.729739098311e-13,        +3.043860180489e-03,        +1.260568144503e-12,        +8.881842599872e-03,        +2.729739098311e-13,        +3.043860180489e-03,        +1.260568144503e-12,        +8.881842599872e-03,        +1.621899828341e-13,        +1.808537785639e-03,        +7.451034086651e-13,        +5.249927364302e-03,        +8.914803034825e-11,        +9.940662091624e-01,        +1.391577957972e-10,        +9.804925217301e-01,        +9.697950059468e-14,        +1.081392871452e-03,        +7.629550476803e-13,        +5.375708305677e-03
 2.42729500e+00,        +8.970777386920e-11,        +1.419536252715e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.731014047234e-13,        +3.044344909524e-03,        +1.261105666897e-12,        +8.883927159210e-03,        +2.731014047234e-13,        +3.044344909524e-03,        +1.261105666897e-12,        +8.883927159210e-03,        +1.622623046968e-13,        +1.808787552051e-03,        +7.454191303433e-13,        +5.251145428078e-03,        +8.917539144925e-11,        +9.940653702907e-01,        +1.391838241279e-10,        +9.804879858596e-01,        +9.701871053569e-14,        +1.081497247687e-03,        +7.632763463356e-13,        +5.376941553102e-03
 2.42730000e+00,        +8.973539161962e-11,        +1.419808456970e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.732289844917e-13,        +3.044829688267e-03,        +1.261643533143e-12,        +8.886012243050e-03,        +2.732289844917e-13,        +3.044829688267e-03,        +1.261643533143e-12,        +8.886012243050e-03,        +1.623346738790e-13,        +1.809037336875e-03,        +7.457350537261e-13,        +5.252363796433e-03,        +8.920277001608e-11,        +9.940645313524e-01,        +1.392098692602e-10,        +9.804834488536e-01,        +9.705794516887e-14,        +1.081601622471e-03,        +7.635978499921e-13,        +5.378175106954e-03
 2.42730500e+00,        +8.976302700557e-11,        +1.420080836876e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.733566491848e-13,        +3.045314516497e-03,        +1.262181743538e-12,        +8.888097851633e-03,        +2.733566491848e-13,        +3.045314516497e-03,        +1.262181743538e-12,        +8.888097851633e-03,        +1.624070904090e-13,        +1.809287140004e-03,        +7.460511789734e-13,        +5.253582469394e-03,        +8.923016606147e-11,        +9.940636923478e-01,        +1.392359312063e-10,        +9.804789107119e-01,        +9.709720450718e-14,        +1.081705995734e-03,        +7.639195587839e-13,        +5.379408967060e-03
 2.42731000e+00,        +8.979068004448e-11,        +1.420353392604e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.734843989029e-13,        +3.045799394408e-03,        +1.262720298372e-12,        +8.890183984824e-03,        +2.734843989029e-13,        +3.045799394408e-03,        +1.262720298372e-12,        +8.890183984824e-03,        +1.624795543409e-13,        +1.809536961524e-03,        +7.463675062706e-13,        +5.254801446998e-03,        +8.925757960265e-11,        +9.940628532765e-01,        +1.392620099829e-10,        +9.804743714345e-01,        +9.713648857987e-14,        +1.081810367532e-03,        +7.642414729286e-13,        +5.380643133658e-03
