        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.41010000e+00,        +9.440995744699e-11,        +7.726268309996e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.151601612328e-13,        +2.278998604078e-03,        +9.163757882213e-13,        +1.186052245993e-02,        +2.151601612328e-13,        +2.278998604078e-03,        +9.163757882213e-13,        +1.186052245993e-02,        +1.305481367701e-13,        +1.382779320110e-03,        +5.562015549090e-13,        +7.198838204847e-03,        +5.358124006991e-11,        +5.675380173749e-01,        +3.909686000101e-11,        +5.060251395933e-01,        +1.515064080383e-11,        +1.604771489526e-01,        +1.222206545072e-11,        +1.581884677097e-01,        +4.482884648921e-12,        +4.748317624693e-02,        +5.482195656582e-12,        +7.095528444811e-02,        +5.866329430046e-12,        +6.213676595861e-02,        +6.126071953764e-12,        +7.928888446494e-02,        +1.489672495881e-11,        +1.577876461513e-01,        +1.227139387085e-11,        +1.588269184875e-01,        +8.642923748034e-14,        +9.154673915499e-04,        +5.915188239037e-13,        +7.655944631620e-03
 2.41010500e+00,        +9.442116416199e-11,        +7.727358117258e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.152160932079e-13,        +2.279320479873e-03,        +9.165797301630e-13,        +1.186148896239e-02,        +2.152160932079e-13,        +2.279320479873e-03,        +9.165797301630e-13,        +1.186148896239e-02,        +1.305797522980e-13,        +1.382950035164e-03,        +5.563261945934e-13,        +7.199435902303e-03,        +5.358325171065e-11,        +5.674919620639e-01,        +3.909919056448e-11,        +5.059839335925e-01,        +1.515401442199e-11,        +1.604938316159e-01,        +1.222471925939e-11,        +1.582005010495e-01,        +4.483784903859e-12,        +4.748707499695e-02,        +5.483419747584e-12,        +7.096111846218e-02,        +5.867910281304e-12,        +6.214613358544e-02,        +6.127614151393e-12,        +7.929765980054e-02,        +1.489995955348e-11,        +1.578031756516e-01,        +1.227407739610e-11,        +1.588392463485e-01,        +8.644744520421e-14,        +9.155515712124e-04,        +5.916541288765e-13,        +7.656615882149e-03
 2.41011000e+00,        +9.443237483181e-11,        +7.728448315740e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.152720461211e-13,        +2.279642405525e-03,        +9.167837437124e-13,        +1.186245551834e-02,        +2.152720461211e-13,        +2.279642405525e-03,        +9.167837437124e-13,        +1.186245551834e-02,        +1.306113793559e-13,        +1.383120773871e-03,        +5.564508780199e-13,        +7.200033632710e-03,        +5.358526404813e-11,        +5.674459012978e-01,        +3.910152198594e-11,        +5.059427247034e-01,        +1.515738923890e-11,        +1.605105162916e-01,        +1.222737398842e-11,        +1.582125348955e-01,        +4.484685355661e-12,        +4.749097291737e-02,        +5.484644225095e-12,        +7.096695223963e-02,        +5.869491870790e-12,        +6.215550420334e-02,        +6.129156988339e-12,        +7.930643691899e-02,        +1.490319523365e-11,        +1.578187063515e-01,        +1.227676186650e-11,        +1.588515749208e-01,        +8.646565920048e-14,        +9.156357589702e-04,        +5.917894813687e-13,        +7.657287170614e-03
 2.41011500e+00,        +9.444358945844e-11,        +7.729538905637e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.153280199833e-13,        +2.279964381045e-03,        +9.169878289049e-13,        +1.186342212776e-02,        +2.153280199833e-13,        +2.279964381045e-03,        +9.169878289049e-13,        +1.186342212776e-02,        +1.306430179496e-13,        +1.383291536236e-03,        +5.565756052100e-13,        +7.200631396060e-03,        +5.358727708274e-11,        +5.673998350764e-01,        +3.910385426584e-11,        +5.059015129263e-01,        +1.516076525515e-11,        +1.605272029800e-01,        +1.223002963826e-11,        +1.582245692474e-01,        +4.485586004274e-12,        +4.749487000648e-02,        +5.485869089243e-12,        +7.097278577952e-02,        +5.871074199068e-12,        +6.216487781472e-02,        +6.130700465017e-12,        +7.931521582156e-02,        +1.490643199980e-11,        +1.578342382503e-01,        +1.227944728250e-11,        +1.588639042044e-01,        +8.648387947232e-14,        +9.157199548242e-04,        +5.919248814039e-13,        +7.657958497010e-03
 2.41012000e+00,        +9.445480804384e-11,        +7.730629887147e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.153840148055e-13,        +2.280286406442e-03,        +9.171919857756e-13,        +1.186438879063e-02,        +2.153840148055e-13,        +2.280286406442e-03,        +9.171919857756e-13,        +1.186438879063e-02,        +1.306746680852e-13,        +1.383462322262e-03,        +5.567003761855e-13,        +7.201229192346e-03,        +5.358929081484e-11,        +5.673537633994e-01,        +3.910618740461e-11,        +5.058602982614e-01,        +1.516414247135e-11,        +1.605438916811e-01,        +1.223268620933e-11,        +1.582366041048e-01,        +4.486486849649e-12,        +4.749876626256e-02,        +5.487094340156e-12,        +7.097861908095e-02,        +5.872657266697e-12,        +6.217425442199e-02,        +6.132244581842e-12,        +7.932399650949e-02,        +1.490966985239e-11,        +1.578497713475e-01,        +1.228213364457e-11,        +1.588762341991e-01,        +8.650210602289e-14,        +9.158041587755e-04,        +5.920603290059e-13,        +7.658629861330e-03
 2.41012500e+00,        +9.446603058999e-11,        +7.731721260466e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.154400305986e-13,        +2.280608481726e-03,        +9.173962143597e-13,        +1.186535550694e-02,        +2.154400305986e-13,        +2.280608481726e-03,        +9.173962143597e-13,        +1.186535550694e-02,        +1.307063297685e-13,        +1.383633131954e-03,        +5.568251909679e-13,        +7.201827021559e-03,        +5.359130524479e-11,        +5.673076862665e-01,        +3.910852140267e-11,        +5.058190807090e-01,        +1.516752088810e-11,        +1.605605823953e-01,        +1.223534370209e-11,        +1.582486394672e-01,        +4.487387891735e-12,        +4.750266168388e-02,        +5.488319977964e-12,        +7.098445214298e-02,        +5.874241074243e-12,        +6.218363402755e-02,        +6.133789339229e-12,        +7.933277898406e-02,        +1.491290879190e-11,        +1.578653056423e-01,        +1.228482095318e-11,        +1.588885649046e-01,        +8.652033885538e-14,        +9.158883708251e-04,        +5.921958241984e-13,        +7.659301263568e-03
 2.41013000e+00,        +9.447725709888e-11,        +7.732813025789e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.154960673735e-13,        +2.280930606908e-03,        +9.176005146926e-13,        +1.186632227667e-02,        +2.154960673735e-13,        +2.280930606908e-03,        +9.176005146926e-13,        +1.186632227667e-02,        +1.307380030056e-13,        +1.383803965315e-03,        +5.569500495789e-13,        +7.202424883693e-03,        +5.359332037297e-11,        +5.672616036776e-01,        +3.911085626047e-11,        +5.057778602694e-01,        +1.517090050601e-11,        +1.605772751227e-01,        +1.223800211696e-11,        +1.582606753344e-01,        +4.488289130482e-12,        +4.750655626872e-02,        +5.489546002794e-12,        +7.099028496469e-02,        +5.875825622267e-12,        +6.219301663381e-02,        +6.135334737592e-12,        +7.934156324653e-02,        +1.491614881881e-11,        +1.578808411340e-01,        +1.228750920880e-11,        +1.589008963209e-01,        +8.653857797297e-14,        +9.159725909739e-04,        +5.923313670051e-13,        +7.659972703719e-03
 2.41013500e+00,        +9.448848757249e-11,        +7.733905183314e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.155521251414e-13,        +2.281252781996e-03,        +9.178048868096e-13,        +1.186728909982e-02,        +2.155521251414e-13,        +2.281252781996e-03,        +9.178048868096e-13,        +1.186728909982e-02,        +1.307696878023e-13,        +1.383974822351e-03,        +5.570749520401e-13,        +7.203022778738e-03,        +5.359533619975e-11,        +5.672155156323e-01,        +3.911319197844e-11,        +5.057366369428e-01,        +1.517428132567e-11,        +1.605939698635e-01,        +1.224066145439e-11,        +1.582727117058e-01,        +4.489190565838e-12,        +4.751045001534e-02,        +5.490772414777e-12,        +7.099611754516e-02,        +5.877410911335e-12,        +6.220240224319e-02,        +6.136880777349e-12,        +7.935034929817e-02,        +1.491938993358e-11,        +1.578963778221e-01,        +1.229019841189e-11,        +1.589132284477e-01,        +8.655682337884e-14,        +9.160568192228e-04,        +5.924669574496e-13,        +7.660644181776e-03
 2.41014000e+00,        +9.449972201280e-11,        +7.734997733238e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.156082039131e-13,        +2.281575007002e-03,        +9.180093307458e-13,        +1.186825597635e-02,        +2.156082039131e-13,        +2.281575007002e-03,        +9.180093307458e-13,        +1.186825597635e-02,        +1.308013841647e-13,        +1.384145703064e-03,        +5.571998983733e-13,        +7.203620706687e-03,        +5.359735272550e-11,        +5.671694221305e-01,        +3.911552855700e-11,        +5.056954107294e-01,        +1.517766334769e-11,        +1.606106666180e-01,        +1.224332171482e-11,        +1.582847485812e-01,        +4.490092197753e-12,        +4.751434292203e-02,        +5.491999214041e-12,        +7.100194988347e-02,        +5.878996942008e-12,        +6.221179085809e-02,        +6.138427458915e-12,        +7.935913714024e-02,        +1.492263213670e-11,        +1.579119157057e-01,        +1.229288856292e-11,        +1.589255612849e-01,        +8.657507507617e-14,        +9.161410555730e-04,        +5.926025955558e-13,        +7.661315697732e-03
 2.41014500e+00,        +9.451096042180e-11,        +7.736090675756e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.156643036995e-13,        +2.281897281935e-03,        +9.182138465369e-13,        +1.186922290627e-02,        +2.156643036995e-13,        +2.281897281935e-03,        +9.182138465369e-13,        +1.186922290627e-02,        +1.308330920987e-13,        +1.384316607458e-03,        +5.573248886001e-13,        +7.204218667533e-03,        +5.359936995058e-11,        +5.671233231720e-01,        +3.911786599661e-11,        +5.056541816294e-01,        +1.518104657268e-11,        +1.606273653863e-01,        +1.224598289868e-11,        +1.582967859601e-01,        +4.490994026174e-12,        +4.751823498704e-02,        +5.493226400714e-12,        +7.100778197868e-02,        +5.880583714855e-12,        +6.222118248096e-02,        +6.139974782707e-12,        +7.936792677403e-02,        +1.492587542864e-11,        +1.579274547843e-01,        +1.229557966237e-11,        +1.589378948323e-01,        +8.659333306815e-14,        +9.162253000254e-04,        +5.927382813473e-13,        +7.661987251583e-03
 2.41015000e+00,        +9.452220280146e-11,        +7.737184011067e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.157204245119e-13,        +2.282219606805e-03,        +9.184184342179e-13,        +1.187018988955e-02,        +2.157204245119e-13,        +2.282219606805e-03,        +9.184184342179e-13,        +1.187018988955e-02,        +1.308648116103e-13,        +1.384487535539e-03,        +5.574499227423e-13,        +7.204816661268e-03,        +5.360138787538e-11,        +5.670772187564e-01,        +3.912020429768e-11,        +5.056129496433e-01,        +1.518443100124e-11,        +1.606440661687e-01,        +1.224864500642e-11,        +1.583088238421e-01,        +4.491896051050e-12,        +4.752212620864e-02,        +5.494453974925e-12,        +7.101361382987e-02,        +5.882171230441e-12,        +6.223057711420e-02,        +6.141522749142e-12,        +7.937671820079e-02,        +1.492911980987e-11,        +1.579429950572e-01,        +1.229827171069e-11,        +1.589502290898e-01,        +8.661159735797e-14,        +9.163095525809e-04,        +5.928740148481e-13,        +7.662658843321e-03
 2.41015500e+00,        +9.453344915378e-11,        +7.738277739368e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.157765663610e-13,        +2.282541981621e-03,        +9.186230938245e-13,        +1.187115692619e-02,        +2.157765663610e-13,        +2.282541981621e-03,        +9.186230938245e-13,        +1.187115692619e-02,        +1.308965427055e-13,        +1.384658487310e-03,        +5.575750008216e-13,        +7.205414687883e-03,        +5.360340650025e-11,        +5.670311088835e-01,        +3.912254346067e-11,        +5.055717147711e-01,        +1.518781663399e-11,        +1.606607689653e-01,        +1.225130803848e-11,        +1.583208622269e-01,        +4.492798272328e-12,        +4.752601658509e-02,        +5.495681936804e-12,        +7.101944543610e-02,        +5.883759489332e-12,        +6.223997476026e-02,        +6.143071358637e-12,        +7.938551142181e-02,        +1.493236528087e-11,        +1.579585365237e-01,        +1.230096470836e-11,        +1.589625640571e-01,        +8.662986794883e-14,        +9.163938132407e-04,        +5.930097960818e-13,        +7.663330472941e-03
 2.41016000e+00,        +9.454469948075e-11,        +7.739371860855e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.158327292579e-13,        +2.282864406395e-03,        +9.188278253919e-13,        +1.187212401615e-02,        +2.158327292579e-13,        +2.282864406395e-03,        +9.188278253919e-13,        +1.187212401615e-02,        +1.309282853902e-13,        +1.384829462775e-03,        +5.577001228596e-13,        +7.206012747371e-03,        +5.360542582558e-11,        +5.669849935532e-01,        +3.912488348600e-11,        +5.055304770131e-01,        +1.519120347151e-11,        +1.606774737764e-01,        +1.225397199529e-11,        +1.583329011140e-01,        +4.493700689957e-12,        +4.752990611464e-02,        +5.496910286479e-12,        +7.102527679645e-02,        +5.885348492096e-12,        +6.224937542156e-02,        +6.144620611612e-12,        +7.939430643837e-02,        +1.493561184211e-11,        +1.579740791831e-01,        +1.230365865585e-11,        +1.589748997341e-01,        +8.664814484391e-14,        +9.164780820055e-04,        +5.931456250723e-13,        +7.664002140436e-03
 2.41016500e+00,        +9.455595378436e-11,        +7.740466375727e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.158889132138e-13,        +2.283186881136e-03,        +9.190326289557e-13,        +1.187309115944e-02,        +2.158889132138e-13,        +2.283186881136e-03,        +9.190326289557e-13,        +1.187309115944e-02,        +1.309600396704e-13,        +1.385000461939e-03,        +5.578252888783e-13,        +7.206610839724e-03,        +5.360744585173e-11,        +5.669388727651e-01,        +3.912722437411e-11,        +5.054892363696e-01,        +1.519459151443e-11,        +1.606941806021e-01,        +1.225663687731e-11,        +1.583449405031e-01,        +4.494603303885e-12,        +4.753379479556e-02,        +5.498139024078e-12,        +7.103110790998e-02,        +5.886938239302e-12,        +6.225877910054e-02,        +6.146170508484e-12,        +7.940310325173e-02,        +1.493885949408e-11,        +1.579896230347e-01,        +1.230635355362e-11,        +1.589872361207e-01,        +8.666642804641e-14,        +9.165623588766e-04,        +5.932815018434e-13,        +7.664673845801e-03
 2.41017000e+00,        +9.456721206659e-11,        +7.741561284181e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.159451182395e-13,        +2.283509405854e-03,        +9.192375045513e-13,        +1.187405835603e-02,        +2.159451182395e-13,        +2.283509405854e-03,        +9.192375045513e-13,        +1.187405835603e-02,        +1.309918055521e-13,        +1.385171484805e-03,        +5.579504988993e-13,        +7.207208964934e-03,        +5.360946657908e-11,        +5.668927465190e-01,        +3.912956612543e-11,        +5.054479928408e-01,        +1.519798076335e-11,        +1.607108894428e-01,        +1.225930268496e-11,        +1.583569803937e-01,        +4.495506114057e-12,        +4.753768262611e-02,        +5.499368149732e-12,        +7.103693877576e-02,        +5.888528731516e-12,        +6.226818579964e-02,        +6.147721049672e-12,        +7.941190186319e-02,        +1.494210823724e-11,        +1.580051680779e-01,        +1.230904940215e-11,        +1.589995732166e-01,        +8.668471755954e-14,        +9.166466438548e-04,        +5.934174264189e-13,        +7.665345589029e-03
 2.41017500e+00,        +9.457847432945e-11,        +7.742656586414e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.160013443461e-13,        +2.283831980559e-03,        +9.194424522142e-13,        +1.187502560591e-02,        +2.160013443461e-13,        +2.283831980559e-03,        +9.194424522142e-13,        +1.187502560591e-02,        +1.310235830413e-13,        +1.385342531377e-03,        +5.580757529445e-13,        +7.207807122994e-03,        +5.361148800799e-11,        +5.668466148148e-01,        +3.913190874041e-11,        +5.054067464269e-01,        +1.520137121887e-11,        +1.607276002985e-01,        +1.226196941869e-11,        +1.583690207855e-01,        +4.496409120423e-12,        +4.754156960452e-02,        +5.500597663568e-12,        +7.104276939286e-02,        +5.890119969311e-12,        +6.227759552130e-02,        +6.149272235596e-12,        +7.942070227402e-02,        +1.494535807208e-11,        +1.580207143120e-01,        +1.231174620190e-11,        +1.590119110217e-01,        +8.670301338650e-14,        +9.167309369412e-04,        +5.935533988229e-13,        +7.666017370115e-03
 2.41018000e+00,        +9.458974057492e-11,        +7.743752282625e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.160575915447e-13,        +2.284154605261e-03,        +9.196474719800e-13,        +1.187599290906e-02,        +2.160575915447e-13,        +2.284154605261e-03,        +9.196474719800e-13,        +1.187599290906e-02,        +1.310553721441e-13,        +1.385513601660e-03,        +5.582010510356e-13,        +7.208405313895e-03,        +5.361351013885e-11,        +5.668004776521e-01,        +3.913425221948e-11,        +5.053654971283e-01,        +1.520476288160e-11,        +1.607443131696e-01,        +1.226463707894e-11,        +1.583810616781e-01,        +4.497312322927e-12,        +4.754545572905e-02,        +5.501827565715e-12,        +7.104859976034e-02,        +5.891711953254e-12,        +6.228700826796e-02,        +6.150824066675e-12,        +7.942950448551e-02,        +1.494860899907e-11,        +1.580362617363e-01,        +1.231444395335e-11,        +1.590242495357e-01,        +8.672131553048e-14,        +9.168152381367e-04,        +5.936894190790e-13,        +7.666689189051e-03
 2.41018500e+00,        +9.460101080501e-11,        +7.744848373012e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.161138598463e-13,        +2.284477279970e-03,        +9.198525638841e-13,        +1.187696026548e-02,        +2.161138598463e-13,        +2.284477279970e-03,        +9.198525638841e-13,        +1.187696026548e-02,        +1.310871728663e-13,        +1.385684695658e-03,        +5.583263931945e-13,        +7.209003537629e-03,        +5.361553297202e-11,        +5.667543350307e-01,        +3.913659656307e-11,        +5.053242449452e-01,        +1.520815575216e-11,        +1.607610280561e-01,        +1.226730566616e-11,        +1.583931030710e-01,        +4.498215721517e-12,        +4.754934099794e-02,        +5.503057856301e-12,        +7.105442987725e-02,        +5.893304683919e-12,        +6.229642404209e-02,        +6.152376543330e-12,        +7.943830849896e-02,        +1.495186101868e-11,        +1.580518103501e-01,        +1.231714265697e-11,        +1.590365887587e-01,        +8.673962399471e-14,        +9.168995474424e-04,        +5.938254872112e-13,        +7.667361045833e-03
 2.41019000e+00,        +9.461228502170e-11,        +7.745944857773e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.161701492619e-13,        +2.284800004697e-03,        +9.200577279621e-13,        +1.187792767514e-02,        +2.161701492619e-13,        +2.284800004697e-03,        +9.200577279621e-13,        +1.187792767514e-02,        +1.311189852141e-13,        +1.385855813375e-03,        +5.584517794430e-13,        +7.209601794190e-03,        +5.361755650788e-11,        +5.667081869504e-01,        +3.913894177164e-11,        +5.052829898777e-01,        +1.521154983115e-11,        +1.607777449584e-01,        +1.226997518078e-11,        +1.584051449639e-01,        +4.499119316140e-12,        +4.755322540944e-02,        +5.504288535458e-12,        +7.106025974267e-02,        +5.894898161875e-12,        +6.230584284612e-02,        +6.153929665981e-12,        +7.944711431563e-02,        +1.495511413140e-11,        +1.580673601528e-01,        +1.231984231323e-11,        +1.590489286903e-01,        +8.675793878237e-14,        +9.169838648593e-04,        +5.939616032434e-13,        +7.668032940454e-03
