        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.41087000e+00,        +7.882179892540e-11,        +7.809711780962e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.211931170352e-13,        +2.806242943587e-03,        +9.319932512332e-13,        +1.193377268423e-02,        +2.211931170352e-13,        +2.806242943587e-03,        +9.319932512332e-13,        +1.193377268423e-02,        +1.337311452571e-13,        +1.696626403866e-03,        +5.664239915311e-13,        +7.252815563718e-03,        +3.713968405259e-11,        +4.711854405625e-01,        +3.916865995819e-11,        +5.015378423270e-01,        +1.531538754488e-11,        +1.943039584693e-01,        +1.250100614063e-11,        +1.600700063107e-01,        +5.485685098362e-12,        +6.959604034861e-02,        +6.024311210141e-12,        +7.713871368245e-02,        +5.049824804019e-12,        +6.406634805174e-02,        +5.822548676461e-12,        +7.455523122703e-02,        +1.538820192168e-11,        +1.952277432318e-01,        +1.247832000011e-11,        +1.597795200398e-01,        +8.809124157723e-14,        +1.117599988559e-03,        +6.038545813208e-13,        +7.732098165170e-03
 2.41087500e+00,        +7.883341502387e-11,        +7.810840961083e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.212511684691e-13,        +2.806565824938e-03,        +9.322037288019e-13,        +1.193474215448e-02,        +2.212511684691e-13,        +2.806565824938e-03,        +9.322037288019e-13,        +1.193474215448e-02,        +1.337639088983e-13,        +1.696792012090e-03,        +5.665528153556e-13,        +7.253416350153e-03,        +3.714175544044e-11,        +4.711422869248e-01,        +3.917107762374e-11,        +5.014962898221e-01,        +1.531881144374e-11,        +1.943187598697e-01,        +1.250378340878e-11,        +1.600824222523e-01,        +5.487070435079e-12,        +6.960335834008e-02,        +6.025790151114e-12,        +7.714649653138e-02,        +5.050981070505e-12,        +6.407157509256e-02,        +5.823920930663e-12,        +7.456202167833e-02,        +1.539167150481e-11,        +1.952429880165e-01,        +1.248108619746e-11,        +1.597918362395e-01,        +8.811005193836e-14,        +1.117673919260e-03,        +6.039947549206e-13,        +7.732774971734e-03
 2.41088000e+00,        +7.884503519690e-11,        +7.811970544029e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.213092414194e-13,        +2.806888738989e-03,        +9.324142801307e-13,        +1.193571167320e-02,        +2.213092414194e-13,        +2.806888738989e-03,        +9.324142801307e-13,        +1.193571167320e-02,        +1.337966843817e-13,        +1.696957634017e-03,        +5.666816842917e-13,        +7.254017166319e-03,        +3.714382751729e-11,        +4.710991303959e-01,        +3.917349616386e-11,        +5.014547346674e-01,        +1.532223652936e-11,        +1.943335619179e-01,        +1.250656165461e-11,        +1.600948388646e-01,        +5.488456334828e-12,        +6.961067771891e-02,        +6.027269656991e-12,        +7.715428038317e-02,        +5.052137705554e-12,        +6.407680195636e-02,        +5.825293659178e-12,        +7.456881239305e-02,        +1.539514231536e-11,        +1.952582337863e-01,        +1.248385336361e-11,        +1.598041530398e-01,        +8.812886870958e-14,        +1.117747851713e-03,        +6.041349776215e-13,        +7.733451812401e-03
 2.41088500e+00,        +7.885665944642e-11,        +7.813100529993e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.213673358963e-13,        +2.807211685739e-03,        +9.326249052544e-13,        +1.193668124036e-02,        +2.213673358963e-13,        +2.807211685739e-03,        +9.326249052544e-13,        +1.193668124036e-02,        +1.338294717130e-13,        +1.697123269645e-03,        +5.668105983606e-13,        +7.254618012205e-03,        +3.714590028347e-11,        +4.710559709761e-01,        +3.917591557898e-11,        +5.014131768635e-01,        +1.532566280228e-11,        +1.943483646133e-01,        +1.250934087860e-11,        +1.601072561473e-01,        +5.489842797957e-12,        +6.961799848606e-02,        +6.028749728080e-12,        +7.716206523822e-02,        +5.053294709276e-12,        +6.408202864222e-02,        +5.826666862203e-12,        +7.457560337071e-02,        +1.539861435394e-11,        +1.952734805410e-01,        +1.248662149900e-11,        +1.598164704405e-01,        +8.814769189390e-14,        +1.117821785918e-03,        +6.042752494469e-13,        +7.734128687161e-03
 2.41089000e+00,        +7.886828777436e-11,        +7.814230919163e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.214254519105e-13,        +2.807534665188e-03,        +9.328356042074e-13,        +1.193765085595e-02,        +2.214254519105e-13,        +2.807534665188e-03,        +9.328356042074e-13,        +1.193765085595e-02,        +1.338622708978e-13,        +1.697288918973e-03,        +5.669395575835e-13,        +7.255218887800e-03,        +3.714797373929e-11,        +4.710128086662e-01,        +3.917833586950e-11,        +5.013716164110e-01,        +1.532909026304e-11,        +1.943631679554e-01,        +1.251212108120e-11,        +1.601196741002e-01,        +5.491229824816e-12,        +6.962532064252e-02,        +6.030230364690e-12,        +7.716985109695e-02,        +5.054452081773e-12,        +6.408725514916e-02,        +5.828040539931e-12,        +7.458239461082e-02,        +1.540208762113e-11,        +1.952887282807e-01,        +1.248939060410e-11,        +1.598287884412e-01,        +8.816652149431e-14,        +1.117895721872e-03,        +6.044155704200e-13,        +7.734805596002e-03
 2.41089500e+00,        +7.887992018262e-11,        +7.815361711732e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.214835894725e-13,        +2.807857677337e-03,        +9.330463770244e-13,        +1.193862051994e-02,        +2.214835894725e-13,        +2.807857677337e-03,        +9.330463770244e-13,        +1.193862051994e-02,        +1.338950819419e-13,        +1.697454582002e-03,        +5.670685619816e-13,        +7.255819793092e-03,        +3.715004788508e-11,        +4.709696434665e-01,        +3.918075703583e-11,        +5.013300533104e-01,        +1.533251891219e-11,        +1.943779719438e-01,        +1.251490226289e-11,        +1.601320927233e-01,        +5.492617415745e-12,        +6.963264418915e-02,        +6.031711567126e-12,        +7.717763795976e-02,        +5.055609823159e-12,        +6.409248147633e-02,        +5.829414692563e-12,        +7.458918611294e-02,        +1.540556211753e-11,        +1.953039770053e-01,        +1.249216067934e-11,        +1.598411070417e-01,        +8.818535751382e-14,        +1.117969659574e-03,        +6.045559405639e-13,        +7.735482538913e-03
 2.41090000e+00,        +7.889155667317e-11,        +7.816492907891e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.215417485929e-13,        +2.808180722187e-03,        +9.332572237403e-13,        +1.193959023232e-02,        +2.215417485929e-13,        +2.808180722187e-03,        +9.332572237403e-13,        +1.193959023232e-02,        +1.339279048511e-13,        +1.697620258730e-03,        +5.671976115763e-13,        +7.256420728070e-03,        +3.715212272115e-11,        +4.709264753776e-01,        +3.918317907838e-11,        +5.012884875623e-01,        +1.533594875027e-11,        +1.943927765781e-01,        +1.251768442412e-11,        +1.601445120161e-01,        +5.494005571091e-12,        +6.963996912688e-02,        +6.033193335695e-12,        +7.718542582703e-02,        +5.056767933546e-12,        +6.409770762282e-02,        +5.830789320297e-12,        +7.459597787661e-02,        +1.540903784372e-11,        +1.953192267147e-01,        +1.249493172520e-11,        +1.598534262417e-01,        +8.820419995547e-14,        +1.118043599024e-03,        +6.046963599020e-13,        +7.736159515882e-03
 2.41090500e+00,        +7.890319724791e-11,        +7.817624507832e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.215999292821e-13,        +2.808503799736e-03,        +9.334681443896e-13,        +1.194055999306e-02,        +2.215999292821e-13,        +2.808503799736e-03,        +9.334681443896e-13,        +1.194055999306e-02,        +1.339607396310e-13,        +1.697785949156e-03,        +5.673267063889e-13,        +7.257021692722e-03,        +3.715419824782e-11,        +4.708833044000e-01,        +3.918560199757e-11,        +5.012469191672e-01,        +1.533937977781e-11,        +1.944075818578e-01,        +1.252046756535e-11,        +1.601569319787e-01,        +5.495394291198e-12,        +6.964729545662e-02,        +6.034675670705e-12,        +7.719321469917e-02,        +5.057926413042e-12,        +6.410293358772e-02,        +5.832164423329e-12,        +7.460276990135e-02,        +1.541251480030e-11,        +1.953344774088e-01,        +1.249770374212e-11,        +1.598657460409e-01,        +8.822304882224e-14,        +1.118117540219e-03,        +6.048368284577e-13,        +7.736836526899e-03
 2.41091000e+00,        +7.891484190880e-11,        +7.818756511745e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.216581315507e-13,        +2.808826909986e-03,        +9.336791390073e-13,        +1.194152980215e-02,        +2.216581315507e-13,        +2.808826909986e-03,        +9.336791390073e-13,        +1.194152980215e-02,        +1.339935862873e-13,        +1.697951653279e-03,        +5.674558464407e-13,        +7.257622687038e-03,        +3.715627446543e-11,        +4.708401305343e-01,        +3.918802579380e-11,        +5.012053481258e-01,        +1.534281199537e-11,        +1.944223877823e-01,        +1.252325168707e-11,        +1.601693526107e-01,        +5.496783576414e-12,        +6.965462317933e-02,        +6.036158572465e-12,        +7.720100457658e-02,        +5.059085261756e-12,        +6.410815937011e-02,        +5.833540001857e-12,        +7.460956218670e-02,        +1.541599298787e-11,        +1.953497290875e-01,        +1.250047673056e-11,        +1.598780664391e-01,        +8.824190411717e-14,        +1.118191483158e-03,        +6.049773462541e-13,        +7.737513571951e-03
 2.41091500e+00,        +7.892649065774e-11,        +7.819888919824e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.217163554092e-13,        +2.809150052936e-03,        +9.338902076278e-13,        +1.194249965956e-02,        +2.217163554092e-13,        +2.809150052936e-03,        +9.338902076278e-13,        +1.194249965956e-02,        +1.340264448259e-13,        +1.698117371100e-03,        +5.675850317529e-13,        +7.258223711005e-03,        +3.715835137428e-11,        +4.707969537809e-01,        +3.919045046749e-11,        +5.011637744386e-01,        +1.534624540349e-11,        +1.944371943513e-01,        +1.252603678972e-11,        +1.601817739120e-01,        +5.498173427089e-12,        +6.966195229598e-02,        +6.037642041282e-12,        +7.720879545970e-02,        +5.060244479793e-12,        +6.411338496902e-02,        +5.834916056077e-12,        +7.461635473217e-02,        +1.541947240701e-11,        +1.953649817509e-01,        +1.250325069097e-11,        +1.598903874360e-01,        +8.826076584325e-14,        +1.118265427840e-03,        +6.051179133146e-13,        +7.738190651029e-03
 2.41092000e+00,        +7.893814349669e-11,        +7.821021732258e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.217746008683e-13,        +2.809473228587e-03,        +9.341013502860e-13,        +1.194346956528e-02,        +2.217746008683e-13,        +2.809473228587e-03,        +9.341013502860e-13,        +1.194346956528e-02,        +1.340593152523e-13,        +1.698283102617e-03,        +5.677142623469e-13,        +7.258824764613e-03,        +3.716042897470e-11,        +4.707537741404e-01,        +3.919287601905e-11,        +5.011221981062e-01,        +1.534968000270e-11,        +1.944520015643e-01,        +1.252882287378e-11,        +1.601941958824e-01,        +5.499563843562e-12,        +6.966928280740e-02,        +6.039126077463e-12,        +7.721658734887e-02,        +5.061404067272e-12,        +6.411861038364e-02,        +5.836292586190e-12,        +7.462314753734e-02,        +1.542295305833e-11,        +1.953802353988e-01,        +1.250602562380e-11,        +1.599027090313e-01,        +8.827963400352e-14,        +1.118339374262e-03,        +6.052585296625e-13,        +7.738867764120e-03
 2.41092500e+00,        +7.894980042757e-11,        +7.822154949240e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.218328679384e-13,        +2.809796436939e-03,        +9.343125670167e-13,        +1.194443951928e-02,        +2.218328679384e-13,        +2.809796436939e-03,        +9.343125670167e-13,        +1.194443951928e-02,        +1.340921975725e-13,        +1.698448847829e-03,        +5.678435382440e-13,        +7.259425847850e-03,        +3.716250726701e-11,        +4.707105916133e-01,        +3.919530244889e-11,        +5.010806191291e-01,        +1.535311579356e-11,        +1.944668094208e-01,        +1.253160993970e-11,        +1.602066185217e-01,        +5.500954826182e-12,        +6.967661471454e-02,        +6.040610681317e-12,        +7.722438024452e-02,        +5.062564024299e-12,        +6.412383561304e-02,        +5.837669592393e-12,        +7.462994060172e-02,        +1.542643494241e-11,        +1.953954900311e-01,        +1.250880152952e-11,        +1.599150312247e-01,        +8.829850860099e-14,        +1.118413322425e-03,        +6.053991953211e-13,        +7.739544911213e-03
 2.41093000e+00,        +7.896146145232e-11,        +7.823288570963e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.218911566301e-13,        +2.810119677992e-03,        +9.345238578547e-13,        +1.194540952156e-02,        +2.218911566301e-13,        +2.810119677992e-03,        +9.345238578547e-13,        +1.194540952156e-02,        +1.341250917920e-13,        +1.698614606735e-03,        +5.679728594656e-13,        +7.260026960704e-03,        +3.716458625154e-11,        +4.706674062001e-01,        +3.919772975742e-11,        +5.010390375079e-01,        +1.535655277660e-11,        +1.944816179203e-01,        +1.253439798797e-11,        +1.602190418297e-01,        +5.502346375300e-12,        +6.968394801839e-02,        +6.042095853153e-12,        +7.723217414706e-02,        +5.063724350981e-12,        +6.412906065623e-02,        +5.839047074881e-12,        +7.463673392482e-02,        +1.542991805984e-11,        +1.954107456479e-01,        +1.251157840858e-11,        +1.599273540160e-01,        +8.831738963869e-14,        +1.118487272326e-03,        +6.055399103139e-13,        +7.740222092297e-03
