        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.45384500e+00,        +1.722589087322e-04,        +1.280444089409e-03,        -9.795998607485e-05
 2.45385000e+00,        +1.722552384549e-04,        +1.280453818656e-03,        -9.796135620097e-05
 2.45385500e+00,        +1.722515744708e-04,        +1.280463545591e-03,        -9.796272616097e-05
 2.45386000e+00,        +1.722479167710e-04,        +1.280473269795e-03,        -9.796409595614e-05
 2.45386500e+00,        +1.722442653468e-04,        +1.280482991120e-03,        -9.796546558796e-05
 2.45387000e+00,        +1.722406201897e-04,        +1.280492710055e-03,        -9.796683505655e-05
 2.45387500e+00,        +1.722369812907e-04,        +1.280502426087e-03,        -9.796820436068e-05
 2.45388000e+00,        +1.722333486414e-04,        +1.280512139546e-03,        -9.796957349750e-05
 2.45388500e+00,        +1.722297222331e-04,        +1.280521850232e-03,        -9.797094247768e-05
 2.45389000e+00,        +1.722261020571e-04,        +1.280531558667e-03,        -9.797231128688e-05
 2.45389500e+00,        +1.722224881047e-04,        +1.280541264075e-03,        -9.797367993619e-05
 2.45390000e+00,        +1.722188803675e-04,        +1.280550966947e-03,        -9.797504842208e-05
 2.45390500e+00,        +1.722152788367e-04,        +1.280560666963e-03,        -9.797641674282e-05
 2.45391000e+00,        +1.722116835039e-04,        +1.280570364638e-03,        -9.797778490570e-05
 2.45391500e+00,        +1.722080943604e-04,        +1.280580059421e-03,        -9.797915290030e-05
 2.45392000e+00,        +1.722045113976e-04,        +1.280589751605e-03,        -9.798052073740e-05
 2.45392500e+00,        +1.722009346072e-04,        +1.280599441086e-03,        -9.798188841161e-05
 2.45393000e+00,        +1.721973639805e-04,        +1.280609127965e-03,        -9.798325592155e-05
 2.45393500e+00,        +1.721937995090e-04,        +1.280618812397e-03,        -9.798462327100e-05
 2.45394000e+00,        +1.721902411843e-04,        +1.280628494040e-03,        -9.798599045880e-05
 2.45394500e+00,        +1.721866889978e-04,        +1.280638173194e-03,        -9.798735748444e-05
 2.45395000e+00,        +1.721831429411e-04,        +1.280647849215e-03,        -9.798872434516e-05
 2.45395500e+00,        +1.721796030058e-04,        +1.280657523150e-03,        -9.799009104870e-05
 2.45396000e+00,        +1.721760691834e-04,        +1.280667194138e-03,        -9.799145759145e-05
 2.45396500e+00,        +1.721725414655e-04,        +1.280676862761e-03,        -9.799282397139e-05
 2.45397000e+00,        +1.721690198437e-04,        +1.280686528361e-03,        -9.799419019040e-05
 2.45397500e+00,        +1.721655043096e-04,        +1.280696191670e-03,        -9.799555624851e-05
 2.45398000e+00,        +1.721619948548e-04,        +1.280705852361e-03,        -9.799692214923e-05
 2.45398500e+00,        +1.721584914709e-04,        +1.280715510061e-03,        -9.799828788639e-05
 2.45399000e+00,        +1.721549941497e-04,        +1.280725165801e-03,        -9.799965346456e-05
 2.45399500e+00,        +1.721515028827e-04,        +1.280734818297e-03,        -9.800101888281e-05
 2.45400000e+00,        +1.721480176617e-04,        +1.280744468394e-03,        -9.800238414193e-05
 2.45400500e+00,        +1.721445384784e-04,        +1.280754115873e-03,        -9.800374924233e-05
 2.45401000e+00,        +1.721410653244e-04,        +1.280763760925e-03,        -9.800511418104e-05
 2.45401500e+00,        +1.721375981914e-04,        +1.280773403190e-03,        -9.800647896283e-05
 2.45402000e+00,        +1.721341370713e-04,        +1.280783042817e-03,        -9.800784358263e-05
 2.45402500e+00,        +1.721306819558e-04,        +1.280792679952e-03,        -9.800920804357e-05
 2.45403000e+00,        +1.721272328365e-04,        +1.280802314165e-03,        -9.801057235170e-05
 2.45403500e+00,        +1.721237897054e-04,        +1.280811946105e-03,        -9.801193649370e-05
 2.45404000e+00,        +1.721203525541e-04,        +1.280821575251e-03,        -9.801330048115e-05
 2.45404500e+00,        +1.721169213746e-04,        +1.280831202110e-03,        -9.801466431072e-05
 2.45405000e+00,        +1.721134961585e-04,        +1.280840826146e-03,        -9.801602798314e-05
 2.45405500e+00,        +1.721100768978e-04,        +1.280850447593e-03,        -9.801739149683e-05
 2.45406000e+00,        +1.721066635843e-04,        +1.280860066434e-03,        -9.801875485007e-05
 2.45406500e+00,        +1.721032562098e-04,        +1.280869682944e-03,        -9.802011804301e-05
 2.45407000e+00,        +1.720998547663e-04,        +1.280879296387e-03,        -9.802148108481e-05
 2.45407500e+00,        +1.720964592456e-04,        +1.280888907673e-03,        -9.802284396497e-05
 2.45408000e+00,        +1.720930696396e-04,        +1.280898516085e-03,        -9.802420669002e-05
 2.45408500e+00,        +1.720896859402e-04,        +1.280908122144e-03,        -9.802556925981e-05
 2.45409000e+00,        +1.720863081394e-04,        +1.280917725395e-03,        -9.802693167094e-05
 2.45409500e+00,        +1.720829362291e-04,        +1.280927326301e-03,        -9.802829392714e-05
 2.45410000e+00,        +1.720795702012e-04,        +1.280936924568e-03,        -9.802965602556e-05
 2.45410500e+00,        +1.720762100477e-04,        +1.280946520115e-03,        -9.803101796460e-05
 2.45411000e+00,        +1.720728557607e-04,        +1.280956113085e-03,        -9.803237974935e-05
 2.45411500e+00,        +1.720695073320e-04,        +1.280965703779e-03,        -9.803374138324e-05
 2.45412000e+00,        +1.720661647538e-04,        +1.280975291775e-03,        -9.803510285738e-05
 2.45412500e+00,        +1.720628280180e-04,        +1.280984877013e-03,        -9.803646417596e-05
 2.45413000e+00,        +1.720594971167e-04,        +1.280994459993e-03,        -9.803782533779e-05
 2.45413500e+00,        +1.720561720419e-04,        +1.281004040088e-03,        -9.803918634606e-05
 2.45414000e+00,        +1.720528527856e-04,        +1.281013617655e-03,        -9.804054720157e-05
 2.45414500e+00,        +1.720495393400e-04,        +1.281023192763e-03,        -9.804190789653e-05
 2.45415000e+00,        +1.720462316972e-04,        +1.281032765559e-03,        -9.804326843840e-05
 2.45415500e+00,        +1.720429298492e-04,        +1.281042335471e-03,        -9.804462882693e-05
 2.45416000e+00,        +1.720396337882e-04,        +1.281051902987e-03,        -9.804598906307e-05
 2.45416500e+00,        +1.720363435063e-04,        +1.281061467877e-03,        -9.804734914045e-05
 2.45417000e+00,        +1.720330589956e-04,        +1.281071030377e-03,        -9.804870906887e-05
 2.45417500e+00,        +1.720297802483e-04,        +1.281080589889e-03,        -9.805006883916e-05
 2.45418000e+00,        +1.720265072566e-04,        +1.281090147234e-03,        -9.805142845743e-05
 2.45418500e+00,        +1.720232400126e-04,        +1.281099702198e-03,        -9.805278791949e-05
 2.45419000e+00,        +1.720199785085e-04,        +1.281109254109e-03,        -9.805414723018e-05
 2.45419500e+00,        +1.720167227366e-04,        +1.281118803793e-03,        -9.805550638585e-05
 2.45420000e+00,        +1.720134726890e-04,        +1.281128351163e-03,        -9.805686538992e-05
 2.45420500e+00,        +1.720102283581e-04,        +1.281137895359e-03,        -9.805822424095e-05
 2.45421000e+00,        +1.720069897360e-04,        +1.281147437717e-03,        -9.805958293917e-05
 2.45421500e+00,        +1.720037568150e-04,        +1.281156977117e-03,        -9.806094148128e-05
 2.45422000e+00,        +1.720005295874e-04,        +1.281166514208e-03,        -9.806229987389e-05
 2.45422500e+00,        +1.719973080454e-04,        +1.281176048682e-03,        -9.806365811404e-05
 2.45423000e+00,        +1.719940921814e-04,        +1.281185580516e-03,        -9.806501620205e-05
 2.45423500e+00,        +1.719908819877e-04,        +1.281195110125e-03,        -9.806637413677e-05
 2.45424000e+00,        +1.719876774566e-04,        +1.281204636994e-03,        -9.806773192131e-05
 2.45424500e+00,        +1.719844785804e-04,        +1.281214161121e-03,        -9.806908954976e-05
 2.45425000e+00,        +1.719812853515e-04,        +1.281223683034e-03,        -9.807044702974e-05
 2.45425500e+00,        +1.719780977622e-04,        +1.281233202616e-03,        -9.807180435760e-05
 2.45426000e+00,        +1.719749158050e-04,        +1.281242719174e-03,        -9.807316153641e-05
 2.45426500e+00,        +1.719717394721e-04,        +1.281252233629e-03,        -9.807451856211e-05
 2.45427000e+00,        +1.719685687561e-04,        +1.281261745257e-03,        -9.807587543883e-05
 2.45427500e+00,        +1.719654036493e-04,        +1.281271254776e-03,        -9.807723216016e-05
 2.45428000e+00,        +1.719622441442e-04,        +1.281280761437e-03,        -9.807858873322e-05
 2.45428500e+00,        +1.719590902331e-04,        +1.281290265713e-03,        -9.807994515671e-05
 2.45429000e+00,        +1.719559419086e-04,        +1.281299767397e-03,        -9.808130142842e-05
 2.45429500e+00,        +1.719527991631e-04,        +1.281309266693e-03,        -9.808265754865e-05
 2.45430000e+00,        +1.719496619890e-04,        +1.281318763521e-03,        -9.808401352569e-05
 2.45430500e+00,        +1.719465303789e-04,        +1.281328257757e-03,        -9.808536934255e-05
 2.45431000e+00,        +1.719434043253e-04,        +1.281337749622e-03,        -9.808672501694e-05
 2.45431500e+00,        +1.719402838207e-04,        +1.281347238930e-03,        -9.808808053925e-05
 2.45432000e+00,        +1.719371688576e-04,        +1.281356725646e-03,        -9.808943591279e-05
 2.45432500e+00,        +1.719340594285e-04,        +1.281366209938e-03,        -9.809079113857e-05
 2.45433000e+00,        +1.719309555260e-04,        +1.281375691806e-03,        -9.809214621062e-05
 2.45433500e+00,        +1.719278571426e-04,        +1.281385171067e-03,        -9.809350113509e-05
 2.45434000e+00,        +1.719247642710e-04,        +1.281394648088e-03,        -9.809485591508e-05
 2.45434500e+00,        +1.719216769038e-04,        +1.281404122477e-03,        -9.809621054210e-05
 2.45435000e+00,        +1.719185950334e-04,        +1.281413594280e-03,        -9.809756502291e-05
 2.45435500e+00,        +1.719155186526e-04,        +1.281423063837e-03,        -9.809891935546e-05
 2.45436000e+00,        +1.719124477539e-04,        +1.281432530723e-03,        -9.810027353506e-05
 2.45436500e+00,        +1.719093823300e-04,        +1.281441995048e-03,        -9.810162757198e-05
 2.45437000e+00,        +1.719063223736e-04,        +1.281451456956e-03,        -9.810298145797e-05
 2.45437500e+00,        +1.719032678772e-04,        +1.281460916783e-03,        -9.810433519875e-05
 2.45438000e+00,        +1.719002188336e-04,        +1.281470373490e-03,        -9.810568878727e-05
 2.45438500e+00,        +1.718971752355e-04,        +1.281479828137e-03,        -9.810704223344e-05
 2.45439000e+00,        +1.718941370756e-04,        +1.281489280366e-03,        -9.810839553105e-05
 2.45439500e+00,        +1.718911043465e-04,        +1.281498729865e-03,        -9.810974868136e-05
 2.45440000e+00,        +1.718880770410e-04,        +1.281508177141e-03,        -9.811110168210e-05
 2.45440500e+00,        +1.718850551518e-04,        +1.281517621969e-03,        -9.811245453845e-05
 2.45441000e+00,        +1.718820386717e-04,        +1.281527064169e-03,        -9.811380724808e-05
 2.45441500e+00,        +1.718790275934e-04,        +1.281536504113e-03,        -9.811515980606e-05
 2.45442000e+00,        +1.718760219097e-04,        +1.281545941292e-03,        -9.811651222216e-05
 2.45442500e+00,        +1.718730216134e-04,        +1.281555376233e-03,        -9.811786449468e-05
 2.45443000e+00,        +1.718700266972e-04,        +1.281564808729e-03,        -9.811921662136e-05
 2.45443500e+00,        +1.718670371540e-04,        +1.281574238585e-03,        -9.812056859903e-05
 2.45444000e+00,        +1.718640529766e-04,        +1.281583666261e-03,        -9.812192042802e-05
 2.45444500e+00,        +1.718610741578e-04,        +1.281593091384e-03,        -9.812327211610e-05
 2.45445000e+00,        +1.718581006905e-04,        +1.281602514071e-03,        -9.812462365627e-05
 2.45445500e+00,        +1.718551325675e-04,        +1.281611934373e-03,        -9.812597505332e-05
 2.45446000e+00,        +1.718521697816e-04,        +1.281621351984e-03,        -9.812732630298e-05
 2.45446500e+00,        +1.718492123258e-04,        +1.281630767148e-03,        -9.812867740639e-05
 2.45447000e+00,        +1.718462601929e-04,        +1.281640180351e-03,        -9.813002836798e-05
 2.45447500e+00,        +1.718433133759e-04,        +1.281649590751e-03,        -9.813137918139e-05
 2.45448000e+00,        +1.718403718676e-04,        +1.281658998825e-03,        -9.813272985201e-05
 2.45448500e+00,        +1.718374356610e-04,        +1.281668404307e-03,        -9.813408038044e-05
 2.45449000e+00,        +1.718345047490e-04,        +1.281677807502e-03,        -9.813543076038e-05
 2.45449500e+00,        +1.718315791245e-04,        +1.281687208102e-03,        -9.813678100086e-05
 2.45450000e+00,        +1.718286587805e-04,        +1.281696606449e-03,        -9.813813109262e-05
 2.45450500e+00,        +1.718257437100e-04,        +1.281706002663e-03,        -9.813948104538e-05
 2.45451000e+00,        +1.718228339059e-04,        +1.281715395924e-03,        -9.814083085037e-05
 2.45451500e+00,        +1.718199293613e-04,        +1.281724787014e-03,        -9.814218051294e-05
 2.45452000e+00,        +1.718170300691e-04,        +1.281734175526e-03,        -9.814353003033e-05
 2.45452500e+00,        +1.718141360224e-04,        +1.281743561799e-03,        -9.814487940651e-05
 2.45453000e+00,        +1.718112472142e-04,        +1.281752945559e-03,        -9.814622864001e-05
 2.45453500e+00,        +1.718083636375e-04,        +1.281762326891e-03,        -9.814757772970e-05
 2.45454000e+00,        +1.718054852854e-04,        +1.281771705839e-03,        -9.814892667448e-05
 2.45454500e+00,        +1.718026121509e-04,        +1.281781082525e-03,        -9.815027548098e-05
 2.45455000e+00,        +1.717997442271e-04,        +1.281790456456e-03,        -9.815162414209e-05
 2.45455500e+00,        +1.717968815071e-04,        +1.281799828439e-03,        -9.815297266083e-05
 2.45456000e+00,        +1.717940239840e-04,        +1.281809197717e-03,        -9.815432103599e-05
 2.45456500e+00,        +1.717911716508e-04,        +1.281818564643e-03,        -9.815566927400e-05
 2.45457000e+00,        +1.717883245008e-04,        +1.281827929287e-03,        -9.815701736725e-05
 2.45457500e+00,        +1.717854825270e-04,        +1.281837291272e-03,        -9.815836531693e-05
 2.45458000e+00,        +1.717826457226e-04,        +1.281846651113e-03,        -9.815971312523e-05
 2.45458500e+00,        +1.717798140807e-04,        +1.281856008264e-03,        -9.816106079432e-05
 2.45459000e+00,        +1.717769875944e-04,        +1.281865363328e-03,        -9.816240832060e-05
 2.45459500e+00,        +1.717741662571e-04,        +1.281874715674e-03,        -9.816375570408e-05
 2.45460000e+00,        +1.717713500617e-04,        +1.281884066045e-03,        -9.816510295038e-05
 2.45460500e+00,        +1.717685390016e-04,        +1.281893413851e-03,        -9.816645005129e-05
 2.45461000e+00,        +1.717657330700e-04,        +1.281902759132e-03,        -9.816779701590e-05
 2.45461500e+00,        +1.717629322600e-04,        +1.281912102107e-03,        -9.816914383403e-05
 2.45462000e+00,        +1.717601365649e-04,        +1.281921442619e-03,        -9.817049051501e-05
 2.45462500e+00,        +1.717573459779e-04,        +1.281930780964e-03,        -9.817183705509e-05
 2.45463000e+00,        +1.717545604923e-04,        +1.281940116827e-03,        -9.817318345780e-05
 2.45463500e+00,        +1.717517801013e-04,        +1.281949450132e-03,        -9.817452971729e-05
 2.45464000e+00,        +1.717490047982e-04,        +1.281958781238e-03,        -9.817587583790e-05
 2.45464500e+00,        +1.717462345763e-04,        +1.281968109989e-03,        -9.817722181602e-05
 2.45465000e+00,        +1.717434694289e-04,        +1.281977436177e-03,        -9.817856765599e-05
 2.45465500e+00,        +1.717407093493e-04,        +1.281986760289e-03,        -9.817991335870e-05
 2.45466000e+00,        +1.717379543308e-04,        +1.281996081983e-03,        -9.818125892363e-05
 2.45466500e+00,        +1.717352043668e-04,        +1.282005401158e-03,        -9.818260434441e-05
 2.45467000e+00,        +1.717324594505e-04,        +1.282014717670e-03,        -9.818394962819e-05
 2.45467500e+00,        +1.717297195753e-04,        +1.282024032433e-03,        -9.818529477296e-05
 2.45468000e+00,        +1.717269847346e-04,        +1.282033344458e-03,        -9.818663977897e-05
 2.45468500e+00,        +1.717242549217e-04,        +1.282042654219e-03,        -9.818798464481e-05
 2.45469000e+00,        +1.717215301301e-04,        +1.282051961561e-03,        -9.818932937629e-05
 2.45469500e+00,        +1.717188103531e-04,        +1.282061266749e-03,        -9.819067396196e-05
 2.45470000e+00,        +1.717160955841e-04,        +1.282070569363e-03,        -9.819201841287e-05
 2.45470500e+00,        +1.717133858166e-04,        +1.282079869818e-03,        -9.819336272892e-05
 2.45471000e+00,        +1.717106810439e-04,        +1.282089167536e-03,        -9.819470690390e-05
 2.45471500e+00,        +1.717079812595e-04,        +1.282098463062e-03,        -9.819605094242e-05
 2.45472000e+00,        +1.717052864568e-04,        +1.282107756392e-03,        -9.819739484309e-05
 2.45472500e+00,        +1.717025966294e-04,        +1.282117047407e-03,        -9.819873860576e-05
 2.45473000e+00,        +1.716999117705e-04,        +1.282126335986e-03,        -9.820008223147e-05
 2.45473500e+00,        +1.716972318739e-04,        +1.282135621996e-03,        -9.820142571675e-05
 2.45474000e+00,        +1.716945569328e-04,        +1.282144905919e-03,        -9.820276906790e-05
 2.45474500e+00,        +1.716918869409e-04,        +1.282154187579e-03,        -9.820411228146e-05
 2.45475000e+00,        +1.716892218915e-04,        +1.282163466661e-03,        -9.820545535813e-05
 2.45475500e+00,        +1.716865617784e-04,        +1.282172743502e-03,        -9.820679829544e-05
 2.45476000e+00,        +1.716839065949e-04,        +1.282182017924e-03,        -9.820814110226e-05
 2.45476500e+00,        +1.716812563346e-04,        +1.282191289917e-03,        -9.820948376797e-05
 2.45477000e+00,        +1.716786109911e-04,        +1.282200559934e-03,        -9.821082630163e-05
 2.45477500e+00,        +1.716759705579e-04,        +1.282209827480e-03,        -9.821216869505e-05
 2.45478000e+00,        +1.716733350286e-04,        +1.282219092718e-03,        -9.821351095169e-05
 2.45478500e+00,        +1.716707043967e-04,        +1.282228355387e-03,        -9.821485307476e-05
 2.45479000e+00,        +1.716680786560e-04,        +1.282237615917e-03,        -9.821619506546e-05
 2.45479500e+00,        +1.716654577999e-04,        +1.282246874072e-03,        -9.821753691351e-05
 2.45480000e+00,        +1.716628418221e-04,        +1.282256129967e-03,        -9.821887862985e-05
 2.45480500e+00,        +1.716602307162e-04,        +1.282265383320e-03,        -9.822022021024e-05
 2.45481000e+00,        +1.716576244758e-04,        +1.282274634555e-03,        -9.822156165438e-05
 2.45481500e+00,        +1.716550230946e-04,        +1.282283883530e-03,        -9.822290296786e-05
 2.45482000e+00,        +1.716524265662e-04,        +1.282293130054e-03,        -9.822424414018e-05
 2.45482500e+00,        +1.716498348844e-04,        +1.282302374416e-03,        -9.822558517981e-05
 2.45483000e+00,        +1.716472480427e-04,        +1.282311616222e-03,        -9.822692608703e-05
 2.45483500e+00,        +1.716446660348e-04,        +1.282320855783e-03,        -9.822826685593e-05
 2.45484000e+00,        +1.716420888545e-04,        +1.282330093191e-03,        -9.822960749407e-05
 2.45484500e+00,        +1.716395164955e-04,        +1.282339328145e-03,        -9.823094799788e-05
 2.45485000e+00,        +1.716369489514e-04,        +1.282348560617e-03,        -9.823228836396e-05
 2.45485500e+00,        +1.716343862160e-04,        +1.282357791261e-03,        -9.823362860019e-05
 2.45486000e+00,        +1.716318282830e-04,        +1.282367018983e-03,        -9.823496869981e-05
 2.45486500e+00,        +1.716292751462e-04,        +1.282376244948e-03,        -9.823630866937e-05
 2.45487000e+00,        +1.716267267993e-04,        +1.282385468460e-03,        -9.823764849796e-05
 2.45487500e+00,        +1.716241832361e-04,        +1.282394689475e-03,        -9.823898819906e-05
 2.45488000e+00,        +1.716216444503e-04,        +1.282403908426e-03,        -9.824032776574e-05
 2.45488500e+00,        +1.716191104358e-04,        +1.282413124824e-03,        -9.824166720020e-05
 2.45489000e+00,        +1.716165811863e-04,        +1.282422339350e-03,        -9.824300650041e-05
 2.45489500e+00,        +1.716140566957e-04,        +1.282431551221e-03,        -9.824434566993e-05
 2.45490000e+00,        +1.716115369577e-04,        +1.282440760772e-03,        -9.824568470095e-05
 2.45490500e+00,        +1.716090219662e-04,        +1.282449968194e-03,        -9.824702360386e-05
 2.45491000e+00,        +1.716065117150e-04,        +1.282459173306e-03,        -9.824836237438e-05
 2.45491500e+00,        +1.716040061980e-04,        +1.282468376117e-03,        -9.824970101118e-05
 2.45492000e+00,        +1.716015054090e-04,        +1.282477576685e-03,        -9.825103951392e-05
 2.45492500e+00,        +1.715990093419e-04,        +1.282486774788e-03,        -9.825237788570e-05
 2.45493000e+00,        +1.715965179905e-04,        +1.282495970825e-03,        -9.825371612904e-05
 2.45493500e+00,        +1.715940313487e-04,        +1.282505164499e-03,        -9.825505423513e-05
 2.45494000e+00,        +1.715915494105e-04,        +1.282514355640e-03,        -9.825639221453e-05
 2.45494500e+00,        +1.715890721696e-04,        +1.282523544863e-03,        -9.825773005948e-05
 2.45495000e+00,        +1.715865996202e-04,        +1.282532731717e-03,        -9.825906777742e-05
 2.45495500e+00,        +1.715841317560e-04,        +1.282541916246e-03,        -9.826040535729e-05
 2.45496000e+00,        +1.715816685709e-04,        +1.282551098519e-03,        -9.826174280679e-05
 2.45496500e+00,        +1.715792100590e-04,        +1.282560278664e-03,        -9.826308013185e-05
 2.45497000e+00,        +1.715767562142e-04,        +1.282569456204e-03,        -9.826441731704e-05
 2.45497500e+00,        +1.715743070305e-04,        +1.282578631697e-03,        -9.826575437917e-05
 2.45498000e+00,        +1.715718625017e-04,        +1.282587804618e-03,        -9.826709130633e-05
 2.45498500e+00,        +1.715694226220e-04,        +1.282596975771e-03,        -9.826842810374e-05
 2.45499000e+00,        +1.715669873852e-04,        +1.282606144383e-03,        -9.826976477038e-05
 2.45499500e+00,        +1.715645567855e-04,        +1.282615310745e-03,        -9.827110130692e-05
 2.45500000e+00,        +1.715621308167e-04,        +1.282624474809e-03,        -9.827243771515e-05
 2.45500500e+00,        +1.715597094729e-04,        +1.282633636777e-03,        -9.827377399279e-05
 2.45501000e+00,        +1.715572927482e-04,        +1.282642796392e-03,        -9.827511014208e-05
 2.45501500e+00,        +1.715548806365e-04,        +1.282651953665e-03,        -9.827644615679e-05
 2.45502000e+00,        +1.715524731320e-04,        +1.282661108818e-03,        -9.827778204468e-05
 2.45502500e+00,        +1.715500702286e-04,        +1.282670261489e-03,        -9.827911780429e-05
 2.45503000e+00,        +1.715476719205e-04,        +1.282679412213e-03,        -9.828045343155e-05
 2.45503500e+00,        +1.715452782017e-04,        +1.282688560584e-03,        -9.828178893132e-05
 2.45504000e+00,        +1.715428890663e-04,        +1.282697706438e-03,        -9.828312430161e-05
 2.45504500e+00,        +1.715405045084e-04,        +1.282706850381e-03,        -9.828445954396e-05
 2.45505000e+00,        +1.715381245221e-04,        +1.282715991801e-03,        -9.828579465903e-05
 2.45505500e+00,        +1.715357491016e-04,        +1.282725131237e-03,        -9.828712964265e-05
 2.45506000e+00,        +1.715333782408e-04,        +1.282734268350e-03,        -9.828846449548e-05
 2.45506500e+00,        +1.715310119340e-04,        +1.282743403147e-03,        -9.828979922319e-05
 2.45507000e+00,        +1.715286501754e-04,        +1.282752535729e-03,        -9.829113382050e-05
 2.45507500e+00,        +1.715262929590e-04,        +1.282761666172e-03,        -9.829246829421e-05
 2.45508000e+00,        +1.715239402790e-04,        +1.282770794204e-03,        -9.829380263588e-05
 2.45508500e+00,        +1.715215921296e-04,        +1.282779920186e-03,        -9.829513685086e-05
 2.45509000e+00,        +1.715192485049e-04,        +1.282789043762e-03,        -9.829647093820e-05
 2.45509500e+00,        +1.715169093992e-04,        +1.282798165191e-03,        -9.829780489692e-05
 2.45510000e+00,        +1.715145748067e-04,        +1.282807284238e-03,        -9.829913872913e-05
 2.45510500e+00,        +1.715122447215e-04,        +1.282816401334e-03,        -9.830047243259e-05
 2.45511000e+00,        +1.715099191378e-04,        +1.282825515949e-03,        -9.830180600749e-05
 2.45511500e+00,        +1.715075980500e-04,        +1.282834628653e-03,        -9.830313946075e-05
 2.45512000e+00,        +1.715052814521e-04,        +1.282843738569e-03,        -9.830447278160e-05
 2.45512500e+00,        +1.715029693386e-04,        +1.282852846734e-03,        -9.830580597694e-05
 2.45513000e+00,        +1.715006617035e-04,        +1.282861952464e-03,        -9.830713904722e-05
 2.45513500e+00,        +1.714983585412e-04,        +1.282871056201e-03,        -9.830847198832e-05
 2.45514000e+00,        +1.714960598460e-04,        +1.282880157486e-03,        -9.830980480699e-05
 2.45514500e+00,        +1.714937656121e-04,        +1.282889256754e-03,        -9.831113749451e-05
 2.45515000e+00,        +1.714914758338e-04,        +1.282898353578e-03,        -9.831247005812e-05
 2.45515500e+00,        +1.714891905054e-04,        +1.282907448332e-03,        -9.831380249191e-05
 2.45516000e+00,        +1.714869096212e-04,        +1.282916540825e-03,        -9.831513480413e-05
 2.45516500e+00,        +1.714846331755e-04,        +1.282925631000e-03,        -9.831646698933e-05
 2.45517000e+00,        +1.714823611627e-04,        +1.282934719106e-03,        -9.831779905062e-05
 2.45517500e+00,        +1.714800935770e-04,        +1.282943805065e-03,        -9.831913098512e-05
 2.45518000e+00,        +1.714778304129e-04,        +1.282952888807e-03,        -9.832046278936e-05
 2.45518500e+00,        +1.714755716646e-04,        +1.282961970173e-03,        -9.832179447618e-05
 2.45519000e+00,        +1.714733173266e-04,        +1.282971049403e-03,        -9.832312603364e-05
 2.45519500e+00,        +1.714710673931e-04,        +1.282980126210e-03,        -9.832445746577e-05
 2.45520000e+00,        +1.714688218586e-04,        +1.282989201191e-03,        -9.832578876968e-05
 2.45520500e+00,        +1.714665807175e-04,        +1.282998273941e-03,        -9.832711995380e-05
 2.45521000e+00,        +1.714643439641e-04,        +1.283007344188e-03,        -9.832845101070e-05
 2.45521500e+00,        +1.714621115929e-04,        +1.283016412514e-03,        -9.832978194329e-05
 2.45522000e+00,        +1.714598835983e-04,        +1.283025478354e-03,        -9.833111275409e-05
 2.45522500e+00,        +1.714576599746e-04,        +1.283034542393e-03,        -9.833244343323e-05
 2.45523000e+00,        +1.714554407164e-04,        +1.283043603966e-03,        -9.833377399701e-05
 2.45523500e+00,        +1.714532258180e-04,        +1.283052663505e-03,        -9.833510443470e-05
 2.45524000e+00,        +1.714510152739e-04,        +1.283061720727e-03,        -9.833643474586e-05
 2.45524500e+00,        +1.714488090785e-04,        +1.283070775643e-03,        -9.833776493418e-05
 2.45525000e+00,        +1.714466072264e-04,        +1.283079828570e-03,        -9.833909499547e-05
 2.45525500e+00,        +1.714444097120e-04,        +1.283088879108e-03,        -9.834042493391e-05
 2.45526000e+00,        +1.714422165297e-04,        +1.283097927693e-03,        -9.834175475530e-05
 2.45526500e+00,        +1.714400276741e-04,        +1.283106974029e-03,        -9.834308444824e-05
 2.45527000e+00,        +1.714378431397e-04,        +1.283116018056e-03,        -9.834441401409e-05
 2.45527500e+00,        +1.714356629209e-04,        +1.283125060112e-03,        -9.834574346191e-05
 2.45528000e+00,        +1.714334870123e-04,        +1.283134099959e-03,        -9.834707278563e-05
 2.45528500e+00,        +1.714313154084e-04,        +1.283143137428e-03,        -9.834840198887e-05
 2.45529000e+00,        +1.714291481038e-04,        +1.283152172870e-03,        -9.834973106337e-05
 2.45529500e+00,        +1.714269850930e-04,        +1.283161206178e-03,        -9.835106002125e-05
 2.45530000e+00,        +1.714248263705e-04,        +1.283170237042e-03,        -9.835238885411e-05
 2.45530500e+00,        +1.714226719309e-04,        +1.283179265921e-03,        -9.835371756337e-05
 2.45531000e+00,        +1.714205217687e-04,        +1.283188292783e-03,        -9.835504615104e-05
 2.45531500e+00,        +1.714183758786e-04,        +1.283197317115e-03,        -9.835637461583e-05
 2.45532000e+00,        +1.714162342551e-04,        +1.283206339557e-03,        -9.835770296294e-05
 2.45532500e+00,        +1.714140968928e-04,        +1.283215359691e-03,        -9.835903118352e-05
 2.45533000e+00,        +1.714119637864e-04,        +1.283224377737e-03,        -9.836035928414e-05
 2.45533500e+00,        +1.714098349303e-04,        +1.283233393671e-03,        -9.836168725996e-05
 2.45534000e+00,        +1.714077103193e-04,        +1.283242407385e-03,        -9.836301511797e-05
 2.45534500e+00,        +1.714055899480e-04,        +1.283251419043e-03,        -9.836434285174e-05
 2.45535000e+00,        +1.714034738110e-04,        +1.283260428239e-03,        -9.836567046812e-05
 2.45535500e+00,        +1.714013619029e-04,        +1.283269435609e-03,        -9.836699796343e-05
