        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43362000e+00,        +1.108110366104e-07,        +1.108658481308e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.190763627565e-10,        +1.977026562135e-03,        +2.884555215451e-09,        +2.601842915635e-02,        +2.190763627565e-10,        +1.977026562135e-03,        +2.884555215451e-09,        +2.601842915635e-02,        +1.502471618350e-10,        +1.355886258544e-03,        +1.409955078442e-09,        +1.271766826497e-02,        +1.103847502594e-07,        +9.961530334517e-01,        +1.056372798438e-07,        +9.528387833114e-01,        +5.696282643405e-11,        +5.140537276474e-04,        +9.340579931697e-10,        +8.425119267272e-03
 2.43364000e+00,        +1.097096219408e-07,        +1.097639678051e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.169327512139e-10,        +1.977335691950e-03,        +2.856330008616e-09,        +2.602247409359e-02,        +2.169327512139e-10,        +1.977335691950e-03,        +2.856330008616e-09,        +2.602247409359e-02,        +1.487756209422e-10,        +1.356085440003e-03,        +1.396139701386e-09,        +1.271947187501e-02,        +1.092875097885e-07,        +9.961524600589e-01,        +1.045866280065e-07,        +9.528320640909e-01,        +5.640378018092e-11,        +5.141188091174e-04,        +9.248700885558e-10,        +8.425989940510e-03
 2.43366000e+00,        +1.085805661020e-07,        +1.086344033887e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.147336842155e-10,        +1.977643807952e-03,        +2.827375209795e-09,        +2.602651758191e-02,        +2.147336842155e-10,        +1.977643807952e-03,        +2.827375209795e-09,        +2.602651758191e-02,        +1.472660847381e-10,        +1.356284002054e-03,        +1.381968064611e-09,        +1.272127449043e-02,        +1.081627359846e-07,        +9.961518885710e-01,        +1.035096132758e-07,        +9.528253485725e-01,        +5.583034842876e-11,        +5.141836189758e-04,        +9.154468384882e-10,        +8.426859355162e-03
 2.43368000e+00,        +1.074262369909e-07,        +1.074795247766e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.124838230497e-10,        +1.977950908471e-03,        +2.797752178036e-09,        +2.603055962381e-02,        +2.124838230497e-10,        +1.977950908471e-03,        +2.797752178036e-09,        +2.603055962381e-02,        +1.457217507782e-10,        +1.356481943891e-03,        +1.367470174167e-09,        +1.272307611156e-02,        +1.070127876727e-07,        +9.961513189908e-01,        +1.024084942767e-07,        +9.528186367550e-01,        +5.524374436378e-11,        +5.142481567933e-04,        +9.058081476804e-10,        +8.427727509618e-03
 2.43370000e+00,        +1.062489724074e-07,        +1.063016717937e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.101877725398e-10,        +1.978256991831e-03,        +2.767521528060e-09,        +2.603460022181e-02,        +2.101877725398e-10,        +1.978256991831e-03,        +2.767521528060e-09,        +2.603460022181e-02,        +1.441457777613e-10,        +1.356679264705e-03,        +1.352675670701e-09,        +1.272487673878e-02,        +1.058399936908e-07,        +9.961507513213e-01,        +1.012855009191e-07,        +9.528119286371e-01,        +5.464516634861e-11,        +5.143124221388e-04,        +8.959736758317e-10,        +8.428594402262e-03
 2.43372000e+00,        +1.050510713397e-07,        +1.051031454697e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.078500637321e-10,        +1.978562056354e-03,        +2.736742902428e-09,        +2.603863937847e-02,        +2.078500637321e-10,        +1.978562056354e-03,        +2.736742902428e-09,        +2.603863937847e-02,        +1.425412736605e-10,        +1.356875963688e-03,        +1.337613718119e-09,        +1.272667637245e-02,        +1.046466442089e-07,        +9.961501855654e-01,        +1.001428260852e-07,        +9.528052242176e-01,        +5.403579342356e-11,        +5.143764145804e-04,        +8.859627639186e-10,        +8.429460031472e-03
 2.43374000e+00,        +1.038347860515e-07,        +1.038862001164e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.054751381552e-10,        +1.978866100358e-03,        +2.705474764397e-09,        +2.604267709634e-02,        +2.054751381552e-10,        +1.978866100358e-03,        +2.705474764397e-09,        +2.604267709634e-02,        +1.409112849330e-10,        +1.357072040031e-03,        +1.322312902372e-09,        +1.272847501295e-02,        +1.034349828472e-07,        +9.961496217259e-01,        +9.898261808243e-08,        +9.527985234951e-01,        +5.341678121759e-11,        +5.144401336862e-04,        +8.757943672101e-10,        +8.430324395625e-03
 2.43376000e+00,        +1.026023149832e-07,        +1.026530362205e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.030673336764e-10,        +1.979169122156e-03,        +2.673774211817e-09,        +2.604671337801e-02,        +2.030673336764e-10,        +1.979169122156e-03,        +2.673774211817e-09,        +2.604671337801e-02,        +1.392587868250e-10,        +1.357267492921e-03,        +1.306801140530e-09,        +1.273027266065e-02,        +1.022071996044e-07,        +9.961490598059e-01,        +9.780697387301e-08,        +9.527918264683e-01,        +5.278925827471e-11,        +5.145035790213e-04,        +8.654869951095e-10,        +8.431187493089e-03
 2.43378000e+00,        +1.013557964685e-07,        +1.014057941507e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.006308719602e-10,        +1.979471120061e-03,        +2.641696812084e-09,        +2.605074822607e-02,        +2.006308719602e-10,        +1.979471120061e-03,        +2.641696812084e-09,        +2.605074822607e-02,        +1.375866747764e-10,        +1.357462321547e-03,        +1.291105600165e-09,        +1.273206931594e-02,        +1.009654245990e-07,        +9.961484998082e-01,        +9.661793308061e-08,        +9.527851331358e-01,        +5.215432279793e-11,        +5.145667501524e-04,        +8.550586578388e-10,        +8.432049322232e-03
 2.43380000e+00,        +1.000973032573e-07,        +1.001465486732e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +1.981698475112e-10,        +1.979772092378e-03,        +2.609296457994e-09,        +2.605478164315e-02,        +1.981698475112e-10,        +1.979772092378e-03,        +2.609296457994e-09,        +2.605478164315e-02,        +1.358977569117e-10,        +1.357656525095e-03,        +1.275252628938e-09,        +1.273386497921e-02,        +9.971172261311e-08,        +9.961479417359e-01,        +9.541747276635e-08,        +9.527784434962e-01,        +5.151303980525e-11,        +5.146296466431e-04,        +8.445268198956e-10,        +8.432909881415e-03
 2.43382000e+00,        +9.882883782829e-08,        +9.887730425695e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.956882182738e-10,        +1.980072037412e-03,        +2.576625244055e-09,        +2.605881363188e-02,        +1.956882182738e-10,        +1.980072037412e-03,        +2.576625244055e-09,        +2.605881363188e-02,        +1.341947475999e-10,        +1.357850102751e-03,        +1.259267694211e-09,        +1.273565965086e-02,        +9.844808842373e-08,        +9.961473855918e-01,        +9.420750295853e-08,        +9.527717575483e-01,        +5.086643869130e-11,        +5.146922680572e-04,        +8.339083601555e-10,        +8.433769168995e-03
 2.43384000e+00,        +9.755232846704e-08,        +9.759999114542e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.931897977388e-10,        +1.980370953463e-03,        +2.543733362650e-09,        +2.606284419494e-02,        +1.931897977388e-10,        +1.980370953463e-03,        +2.543733362650e-09,        +2.606284419494e-02,        +1.324802620468e-10,        +1.358043053698e-03,        +1.243175332348e-09,        +1.273745333128e-02,        +9.717644289608e-08,        +9.961468313789e-01,        +9.298986291202e-08,        +9.527650752905e-01,        +5.021551118067e-11,        +5.147546139571e-04,        +8.232195384073e-10,        +8.434627183324e-03
 2.43386000e+00,        +9.626962607826e-08,        +9.631646216259e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.906782484985e-10,        +1.980668838825e-03,        +2.510669019266e-09,        +2.606687333499e-02,        +1.906782484985e-10,        +1.980668838825e-03,        +2.510669019266e-09,        +2.606687333499e-02,        +1.307568118816e-10,        +1.358235377120e-03,        +1.226999107350e-09,        +1.273924602088e-02,        +9.589862980822e-08,        +9.961462791002e-01,        +9.176631806791e-08,        +9.527583967214e-01,        +4.956120965828e-11,        +5.148166839039e-04,        +8.124759680686e-10,        +8.435483922749e-03
 2.43388000e+00,        +9.498250169635e-08,        +9.502849021854e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.881570771811e-10,        +1.980965691792e-03,        +2.477478365868e-09,        +2.607090105473e-02,        +1.881570771811e-10,        +1.980965691792e-03,        +2.477478365868e-09,        +2.607090105473e-02,        +1.290268016894e-10,        +1.358427072198e-03,        +1.210761578356e-09,        +1.274103772008e-02,        +9.461641337162e-08,        +9.961457287586e-01,        +9.053855767953e-08,        +9.527517218396e-01,        +4.890444585862e-11,        +5.148784774585e-04,        +8.016925947862e-10,        +8.436339385615e-03
 2.43390000e+00,        +9.369264465433e-08,        +9.373776647373e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.856296306848e-10,        +1.981261510652e-03,        +2.444205451400e-09,        +2.607492735690e-02,        +1.856296306848e-10,        +1.981261510652e-03,        +2.444205451400e-09,        +2.607492735690e-02,        +1.272925264351e-10,        +1.358618138113e-03,        +1.194484275519e-09,        +1.274282842929e-02,        +9.333147640731e-08,        +9.961451803571e-01,        +8.930819306623e-08,        +9.527450506436e-01,        +4.824608989301e-11,        +5.149399941800e-04,        +7.908836805826e-10,        +8.437193570258e-03
 2.43392000e+00,        +9.240166136742e-08,        +9.244589911872e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.830990936299e-10,        +1.981556293689e-03,        +2.410892188290e-09,        +2.607895224421e-02,        +1.830990936299e-10,        +1.981556293689e-03,        +2.410892188290e-09,        +2.607895224421e-02,        +1.255561697218e-10,        +1.358808574042e-03,        +1.178187683703e-09,        +1.274461814893e-02,        +9.204541913447e-08,        +9.961446338986e-01,        +8.807675645354e-08,        +9.527383831318e-01,        +4.758696959338e-11,        +5.150012336267e-04,        +7.800627931881e-10,        +8.438046475013e-03
 2.43394000e+00,        +9.111107468591e-08,        +9.115441272363e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.805684869364e-10,        +1.981850039184e-03,        +2.377578333791e-09,        +2.608297571945e-02,        +1.805684869364e-10,        +1.981850039184e-03,        +2.377578333791e-09,        +2.608297571945e-02,        +1.238198028221e-10,        +1.358998379165e-03,        +1.161891233432e-09,        +1.274640687945e-02,        +9.075975852600e-08,        +9.961440893863e-01,        +8.684570035623e-08,        +9.527317193029e-01,        +4.692787014898e-11,        +5.150621953562e-04,        +7.692428001768e-10,        +8.438898098209e-03
 2.43396000e+00,        +8.982232377095e-08,        +8.986474811126e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.780406674390e-10,        +1.982142745416e-03,        +2.344301484961e-09,        +2.608699778537e-02,        +1.780406674390e-10,        +1.982142745416e-03,        +2.344301484961e-09,        +2.608699778537e-02,        +1.220853844203e-10,        +1.359187552658e-03,        +1.145613298513e-09,        +1.274819462126e-02,        +8.947592818507e-08,        +9.961435468230e-01,        +8.561639746026e-08,        +9.527250591552e-01,        +4.626953401262e-11,        +5.151228789250e-04,        +7.584358675187e-10,        +8.439748438172e-03
 2.43398000e+00,        +8.853676444504e-08,        +8.857826270533e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.755183284439e-10,        +1.982434410655e-03,        +2.311097086052e-09,        +2.609101844479e-02,        +1.755183284439e-10,        +1.982434410655e-03,        +2.311097086052e-09,        +2.609101844479e-02,        +1.203547609997e-10,        +1.359376093695e-03,        +1.129371199707e-09,        +1.274998137482e-02,        +8.819527869455e-08,        +9.961430062118e-01,        +8.439014095742e-08,        +9.527184026872e-01,        +4.561266105160e-11,        +5.151832838878e-04,        +7.476534621442e-10,        +8.440597493218e-03
 2.43400000e+00,        +8.725566997080e-08,        +8.729623130754e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.730040011374e-10,        +1.982725033173e-03,        +2.277998447084e-09,        +2.609503770052e-02,        +1.730040011374e-10,        +1.982725033173e-03,        +2.277998447084e-09,        +2.609503770052e-02,        +1.186296678148e-10,        +1.359564001452e-03,        +1.113181213884e-09,        +1.275176714058e-02,        +8.691907839292e-08,        +9.961424675556e-01,        +8.316814528844e-08,        +9.527117498972e-01,        +4.495790892007e-11,        +5.152434097993e-04,        +7.369063581321e-10,        +8.441445261664e-03
