        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1]
 2.45234000e+00,        +2.512742937090e-10,        +1.947937006594e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425802423982e-12,        +5.674286863715e-03,        +2.477098441258e-12,        +1.271652231501e-02
 2.45236000e+00,        +2.513187273158e-10,        +1.948403644220e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425816297692e-12,        +5.673338843150e-03,        +2.477273489201e-12,        +1.271437515809e-02
 2.45238000e+00,        +2.513635898289e-10,        +1.948874575939e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425832350633e-12,        +5.672390148485e-03,        +2.477451680154e-12,        +1.271221714697e-02
 2.45240000e+00,        +2.514088829821e-10,        +1.949349819125e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425850589299e-12,        +5.671440771647e-03,        +2.477633025261e-12,        +1.271004824764e-02
 2.45242000e+00,        +2.514546085221e-10,        +1.949829391278e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425871020233e-12,        +5.670490704519e-03,        +2.477817535748e-12,        +1.270786842598e-02
 2.45244000e+00,        +2.515007682075e-10,        +1.950313310022e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425893650029e-12,        +5.669539938950e-03,        +2.478005222921e-12,        +1.270567764773e-02
 2.45246000e+00,        +2.515473638099e-10,        +1.950801593107e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425918485332e-12,        +5.668588466742e-03,        +2.478196098167e-12,        +1.270347587845e-02
 2.45248000e+00,        +2.515943971136e-10,        +1.951294258410e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425945532840e-12,        +5.667636279658e-03,        +2.478390172955e-12,        +1.270126308358e-02
 2.45250000e+00,        +2.516418699154e-10,        +1.951791323938e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.425974799299e-12,        +5.666683369418e-03,        +2.478587458834e-12,        +1.269903922840e-02
 2.45252000e+00,        +2.516897840252e-10,        +1.952292807823e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426006291511e-12,        +5.665729727702e-03,        +2.478787967439e-12,        +1.269680427806e-02
 2.45254000e+00,        +2.517381412660e-10,        +1.952798728333e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426040016329e-12,        +5.664775346148e-03,        +2.478991710486e-12,        +1.269455819752e-02
 2.45256000e+00,        +2.517869434736e-10,        +1.953309103859e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426075980658e-12,        +5.663820216349e-03,        +2.479198699775e-12,        +1.269230095163e-02
 2.45258000e+00,        +2.518361924971e-10,        +1.953823952933e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426114191459e-12,        +5.662864329858e-03,        +2.479408947192e-12,        +1.269003250508e-02
 2.45260000e+00,        +2.518858901989e-10,        +1.954343294211e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426154655744e-12,        +5.661907678185e-03,        +2.479622464707e-12,        +1.268775282240e-02
 2.45262000e+00,        +2.519360384548e-10,        +1.954867146491e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426197380579e-12,        +5.660950252794e-03,        +2.479839264375e-12,        +1.268546186797e-02
 2.45264000e+00,        +2.519866391541e-10,        +1.955395528701e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426242373086e-12,        +5.659992045111e-03,        +2.480059358341e-12,        +1.268315960602e-02
 2.45266000e+00,        +2.520376941996e-10,        +1.955928459906e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426289640442e-12,        +5.659033046513e-03,        +2.480282758833e-12,        +1.268084600064e-02
 2.45268000e+00,        +2.520892055078e-10,        +1.956465959309e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426339189879e-12,        +5.658073248338e-03,        +2.480509478169e-12,        +1.267852101574e-02
 2.45270000e+00,        +2.521411750092e-10,        +1.957008046252e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426391028682e-12,        +5.657112641876e-03,        +2.480739528755e-12,        +1.267618461511e-02
 2.45272000e+00,        +2.521936046481e-10,        +1.957554740215e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426445164197e-12,        +5.656151218375e-03,        +2.480972923086e-12,        +1.267383676236e-02
 2.45274000e+00,        +2.522464963826e-10,        +1.958106060817e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426501603821e-12,        +5.655188969039e-03,        +2.481209673747e-12,        +1.267147742095e-02
 2.45276000e+00,        +2.522998521853e-10,        +1.958662027821e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426560355014e-12,        +5.654225885024e-03,        +2.481449793412e-12,        +1.266910655419e-02
 2.45278000e+00,        +2.523536740426e-10,        +1.959222661132e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426621425287e-12,        +5.653261957445e-03,        +2.481693294848e-12,        +1.266672412524e-02
 2.45280000e+00,        +2.524079639559e-10,        +1.959787980798e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426684822213e-12,        +5.652297177368e-03,        +2.481940190914e-12,        +1.266433009709e-02
 2.45282000e+00,        +2.524627239403e-10,        +1.960358007011e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426750553422e-12,        +5.651331535816e-03,        +2.482190494558e-12,        +1.266192443258e-02
 2.45284000e+00,        +2.525179560261e-10,        +1.960932760111e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426818626603e-12,        +5.650365023765e-03,        +2.482444218826e-12,        +1.265950709439e-02
 2.45286000e+00,        +2.525736622580e-10,        +1.961512260585e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426889049502e-12,        +5.649397632145e-03,        +2.482701376855e-12,        +1.265707804505e-02
 2.45288000e+00,        +2.526298446954e-10,        +1.962096529064e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426961829929e-12,        +5.648429351843e-03,        +2.482961981877e-12,        +1.265463724693e-02
 2.45290000e+00,        +2.526865054127e-10,        +1.962685586334e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427036975748e-12,        +5.647460173692e-03,        +2.483226047218e-12,        +1.265218466222e-02
 2.45292000e+00,        +2.527436464997e-10,        +1.963279453329e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427114494888e-12,        +5.646490088484e-03,        +2.483493586304e-12,        +1.264972025298e-02
 2.45294000e+00,        +2.528012700608e-10,        +1.963878151135e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427194395336e-12,        +5.645519086963e-03,        +2.483764612654e-12,        +1.264724398109e-02
 2.45296000e+00,        +2.528593782160e-10,        +1.964481700990e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427276685144e-12,        +5.644547159823e-03,        +2.484039139885e-12,        +1.264475580828e-02
 2.45298000e+00,        +2.529179731006e-10,        +1.965090124287e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427361372421e-12,        +5.643574297716e-03,        +2.484317181715e-12,        +1.264225569612e-02
 2.45300000e+00,        +2.529770568654e-10,        +1.965703442574e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427448465341e-12,        +5.642600491237e-03,        +2.484598751957e-12,        +1.263974360600e-02
 2.45302000e+00,        +2.530366316771e-10,        +1.966321677558e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427537972140e-12,        +5.641625730942e-03,        +2.484883864527e-12,        +1.263721949917e-02
 2.45304000e+00,        +2.530966997177e-10,        +1.966944851100e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427629901119e-12,        +5.640650007332e-03,        +2.485172533441e-12,        +1.263468333670e-02
 2.45306000e+00,        +2.531572631856e-10,        +1.967572985223e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427724260639e-12,        +5.639673310864e-03,        +2.485464772814e-12,        +1.263213507951e-02
 2.45308000e+00,        +2.532183242947e-10,        +1.968206102109e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427821059128e-12,        +5.638695631942e-03,        +2.485760596866e-12,        +1.262957468836e-02
 2.45310000e+00,        +2.532798852754e-10,        +1.968844224101e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427920305078e-12,        +5.637716960923e-03,        +2.486060019918e-12,        +1.262700212381e-02
 2.45312000e+00,        +2.533419483744e-10,        +1.969487373708e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428022007045e-12,        +5.636737288113e-03,        +2.486363056396e-12,        +1.262441734630e-02
 2.45314000e+00,        +2.534045158547e-10,        +1.970135573600e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428126173653e-12,        +5.635756603768e-03,        +2.486669720829e-12,        +1.262182031608e-02
 2.45316000e+00,        +2.534675899957e-10,        +1.970788846614e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428232813589e-12,        +5.634774898097e-03,        +2.486980027852e-12,        +1.261921099323e-02
 2.45318000e+00,        +2.535311730937e-10,        +1.971447215754e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428341935609e-12,        +5.633792161254e-03,        +2.487293992208e-12,        +1.261658933768e-02
 2.45320000e+00,        +2.535952674617e-10,        +1.972110704192e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428453548535e-12,        +5.632808383346e-03,        +2.487611628744e-12,        +1.261395530918e-02
 2.45322000e+00,        +2.536598754298e-10,        +1.972779335270e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428567661258e-12,        +5.631823554425e-03,        +2.487932952416e-12,        +1.261130886732e-02
 2.45324000e+00,        +2.537249993448e-10,        +1.973453132500e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428684282735e-12,        +5.630837664496e-03,        +2.488257978288e-12,        +1.260864997152e-02
 2.45326000e+00,        +2.537906415712e-10,        +1.974132119567e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428803421994e-12,        +5.629850703511e-03,        +2.488586721536e-12,        +1.260597858101e-02
 2.45328000e+00,        +2.538568044904e-10,        +1.974816320331e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428925088130e-12,        +5.628862661367e-03,        +2.488919197443e-12,        +1.260329465489e-02
 2.45330000e+00,        +2.539234905017e-10,        +1.975505758826e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429049290309e-12,        +5.627873527911e-03,        +2.489255421405e-12,        +1.260059815206e-02
 2.45332000e+00,        +2.539907020218e-10,        +1.976200459262e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429176037769e-12,        +5.626883292940e-03,        +2.489595408930e-12,        +1.259788903126e-02
 2.45334000e+00,        +2.540584414852e-10,        +1.976900446027e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429305339815e-12,        +5.625891946195e-03,        +2.489939175639e-12,        +1.259516725105e-02
 2.45336000e+00,        +2.541267113445e-10,        +1.977605743690e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429437205826e-12,        +5.624899477365e-03,        +2.490286737266e-12,        +1.259243276983e-02
 2.45338000e+00,        +2.541955140701e-10,        +1.978316377002e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429571645253e-12,        +5.623905876084e-03,        +2.490638109662e-12,        +1.258968554583e-02
 2.45340000e+00,        +2.542648521510e-10,        +1.979032370892e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429708667619e-12,        +5.622911131934e-03,        +2.490993308790e-12,        +1.258692553708e-02
 2.45342000e+00,        +2.543347280941e-10,        +1.979753750478e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429848282520e-12,        +5.621915234444e-03,        +2.491352350733e-12,        +1.258415270147e-02
 2.45344000e+00,        +2.544051444252e-10,        +1.980480541059e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.429990499626e-12,        +5.620918173086e-03,        +2.491715251690e-12,        +1.258136699670e-02
 2.45346000e+00,        +2.544761036887e-10,        +1.981212768125e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.430135328681e-12,        +5.619919937279e-03,        +2.492082027979e-12,        +1.257856838030e-02
