        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44109000e+00,        +2.553297299131e-02,        +3.155470735823e-04,        -1.375145150061e-04
 2.44109500e+00,        +2.530216201353e-02,        +3.091231519739e-04,        -1.346820644787e-04
 2.44110000e+00,        +2.507389862250e-02,        +3.027888052471e-04,        -1.318836040865e-04
 2.44110500e+00,        +2.484815804558e-02,        +2.965428361353e-04,        -1.291187558964e-04
 2.44111000e+00,        +2.462491543145e-02,        +2.903840538027e-04,        -1.263871426572e-04
 2.44111500e+00,        +2.440414586954e-02,        +2.843112811977e-04,        -1.236883879948e-04
 2.44112000e+00,        +2.418582440798e-02,        +2.783233488211e-04,        -1.210221166082e-04
 2.44112500e+00,        +2.396992607142e-02,        +2.724190963868e-04,        -1.183879544600e-04
 2.44113000e+00,        +2.375642587696e-02,        +2.665973751735e-04,        -1.157855289562e-04
 2.44113500e+00,        +2.354529885024e-02,        +2.608570479696e-04,        -1.132144690900e-04
 2.44114000e+00,        +2.333652003972e-02,        +2.551969839609e-04,        -1.106744056221e-04
 2.44114500e+00,        +2.313006453102e-02,        +2.496160692128e-04,        -1.081649712082e-04
 2.44115000e+00,        +2.292590745990e-02,        +2.441131965409e-04,        -1.056858005343e-04
 2.44115500e+00,        +2.272402402475e-02,        +2.386872728632e-04,        -1.032365304537e-04
 2.44116000e+00,        +2.252438949842e-02,        +2.333372135756e-04,        -1.008168000903e-04
 2.44116500e+00,        +2.232697923914e-02,        +2.280619491599e-04,        -9.842625095812e-05
 2.44117000e+00,        +2.213176870109e-02,        +2.228604202326e-04,        -9.606452706594e-05
 2.44117500e+00,        +2.193873344412e-02,        +2.177315778549e-04,        -9.373127499340e-05
 2.44118000e+00,        +2.174784914289e-02,        +2.126743869866e-04,        -9.142614400473e-05
 2.44118500e+00,        +2.155909159566e-02,        +2.076878233646e-04,        -8.914878610060e-05
 2.44119000e+00,        +2.137243673220e-02,        +2.027708753454e-04,        -8.689885612173e-05
 2.44119500e+00,        +2.118786062146e-02,        +1.979225439371e-04,        -8.467601179132e-05
 2.44120000e+00,        +2.100533947848e-02,        +1.931418393907e-04,        -8.247991378757e-05
 2.44120500e+00,        +2.082484967119e-02,        +1.884277874792e-04,        -8.031022580333e-05
 2.44121000e+00,        +2.064636772625e-02,        +1.837794246604e-04,        -7.816661459994e-05
 2.44121500e+00,        +2.046987033494e-02,        +1.791957991858e-04,        -7.604875003296e-05
 2.44122000e+00,        +2.029533435830e-02,        +1.746759717300e-04,        -7.395630512269e-05
 2.44122500e+00,        +2.012273683202e-02,        +1.702190149051e-04,        -7.188895606478e-05
 2.44123000e+00,        +1.995205497095e-02,        +1.658240125883e-04,        -6.984638228417e-05
 2.44123500e+00,        +1.978326617308e-02,        +1.614900622886e-04,        -6.782826644464e-05
 2.44124000e+00,        +1.961634802352e-02,        +1.572162714220e-04,        -6.583429448759e-05
 2.44124500e+00,        +1.945127829771e-02,        +1.530017618704e-04,        -6.386415564504e-05
 2.44125000e+00,        +1.928803496465e-02,        +1.488456639930e-04,        -6.191754245202e-05
 2.44125500e+00,        +1.912659618979e-02,        +1.447471239022e-04,        -5.999415078609e-05
 2.44126000e+00,        +1.896694033736e-02,        +1.407052954101e-04,        -5.809367983572e-05
 2.44126500e+00,        +1.880904597285e-02,        +1.367193478516e-04,        -5.621583214865e-05
 2.44127000e+00,        +1.865289186483e-02,        +1.327884573276e-04,        -5.436031361233e-05
 2.44127500e+00,        +1.849845698692e-02,        +1.289118153153e-04,        -5.252683346748e-05
 2.44128000e+00,        +1.834572051902e-02,        +1.250886243185e-04,        -5.071510429887e-05
 2.44128500e+00,        +1.819466184890e-02,        +1.213180965289e-04,        -4.892484204754e-05
 2.44129000e+00,        +1.804526057316e-02,        +1.175994555657e-04,        -4.715576598384e-05
 2.44129500e+00,        +1.789749649814e-02,        +1.139319367765e-04,        -4.540759872165e-05
 2.44130000e+00,        +1.775134964062e-02,        +1.103147865881e-04,        -4.368006620019e-05
 2.44130500e+00,        +1.760680022841e-02,        +1.067472610045e-04,        -4.197289767459e-05
 2.44131000e+00,        +1.746382870059e-02,        +1.032286278380e-04,        -4.028582569914e-05
 2.44131500e+00,        +1.732241570786e-02,        +9.975816762618e-05,        -3.861858612537e-05
 2.44132000e+00,        +1.718254211249e-02,        +9.633516680686e-05,        -3.697091806591e-05
 2.44132500e+00,        +1.704418898827e-02,        +9.295892476152e-05,        -3.534256390857e-05
 2.44133000e+00,        +1.690733762022e-02,        +8.962875380632e-05,        -3.373326926206e-05
 2.44133500e+00,        +1.677196950438e-02,        +8.634397130143e-05,        -3.214278296158e-05
 2.44134000e+00,        +1.663806634719e-02,        +8.310390669930e-05,        -3.057085704332e-05
 2.44134500e+00,        +1.650561006493e-02,        +7.990790186796e-05,        -2.901724671816e-05
 2.44135000e+00,        +1.637458278316e-02,        +7.675530668285e-05,        -2.748171034955e-05
 2.44135500e+00,        +1.624496683578e-02,        +7.364547927770e-05,        -2.596400942970e-05
 2.44136000e+00,        +1.611674476418e-02,        +7.057778945704e-05,        -2.446390856849e-05
 2.44136500e+00,        +1.598989931636e-02,        +6.755161584736e-05,        -2.298117543988e-05
 2.44137000e+00,        +1.586441344579e-02,        +6.456634643694e-05,        -2.151558078354e-05
 2.44137500e+00,        +1.574027031029e-02,        +6.162137837730e-05,        -2.006689836348e-05
 2.44138000e+00,        +1.561745327090e-02,        +5.871611889680e-05,        -1.863490494849e-05
 2.44138500e+00,        +1.549594589056e-02,        +5.584998229469e-05,        -1.721938028101e-05
 2.44139000e+00,        +1.537573193276e-02,        +5.302239414226e-05,        -1.582010704221e-05
 2.44139500e+00,        +1.525679536024e-02,        +5.023278677695e-05,        -1.443687083830e-05
 2.44140000e+00,        +1.513912033352e-02,        +4.748060276292e-05,        -1.306946015900e-05
 2.44140500e+00,        +1.502269120936e-02,        +4.476529104461e-05,        -1.171766635389e-05
 2.44141000e+00,        +1.490749253936e-02,        +4.208631249891e-05,        -1.038128359925e-05
 2.44141500e+00,        +1.479350906821e-02,        +3.944313316829e-05,        -9.060108874956e-06
 2.44142000e+00,        +1.468072573230e-02,        +3.683522857202e-05,        -7.753941926124e-06
 2.44142500e+00,        +1.456912765786e-02,        +3.426208171369e-05,        -6.462585235039e-06
 2.44143000e+00,        +1.445870015948e-02,        +3.172318469952e-05,        -5.185843997385e-06
 2.44143500e+00,        +1.434942873823e-02,        +2.921803630929e-05,        -3.923526084775e-06
 2.44144000e+00,        +1.424129908010e-02,        +2.674614388400e-05,        -2.675442012768e-06
 2.44144500e+00,        +1.413429705411e-02,        +2.430702183592e-05,        -1.441404909503e-06
 2.44145000e+00,        +1.402840871062e-02,        +2.190019346036e-05,        -2.212305052510e-07
 2.44145500e+00,        +1.392362027951e-02,        +1.952518644764e-05,        +9.852629339951e-07
 2.44146000e+00,        +1.381991816840e-02,        +1.718153946509e-05,        +2.178254608699e-06
 2.44146500e+00,        +1.371728896079e-02,        +1.486879570871e-05,        +3.357921227382e-06
 2.44147000e+00,        +1.361571941424e-02,        +1.258650541492e-05,        +4.524437038170e-06
 2.44147500e+00,        +1.351519645857e-02,        +1.033422826892e-05,        +5.677973855935e-06
 2.44148000e+00,        +1.341570719398e-02,        +8.111529028019e-06,        +6.818701091404e-06
 2.44148500e+00,        +1.331723888915e-02,        +5.917979349998e-06,        +7.946785790520e-06
 2.44149000e+00,        +1.321977897950e-02,        +3.753157026858e-06,        +9.062392654012e-06
 2.44149500e+00,        +1.312331506518e-02,        +1.616647527281e-06,        +1.016568407260e-05
 2.44150000e+00,        +1.302783490936e-02,        -4.919575912758e-07,        +1.125682015473e-05
 2.44150500e+00,        +1.293332643621e-02,        -2.573060473744e-06,        +1.233595876189e-05
 2.44151000e+00,        +1.283977772916e-02,        -4.627056241519e-06,        +1.340325553581e-05
 2.44151500e+00,        +1.274717702902e-02,        -6.654335751277e-06,        +1.445886391636e-05
 2.44152000e+00,        +1.265551273202e-02,        -8.655282370481e-06,        +1.550293519353e-05
 2.44152500e+00,        +1.256477338812e-02,        -1.063027302367e-05,        +1.653561851250e-05
 2.44153000e+00,        +1.247494769903e-02,        -1.257968048025e-05,        +1.755706092481e-05
 2.44153500e+00,        +1.238602451645e-02,        -1.450387042489e-05,        +1.856740739746e-05
 2.44154000e+00,        +1.229799284019e-02,        -1.640320359086e-05,        +1.956680085292e-05
 2.44154500e+00,        +1.221084181639e-02,        -1.827803326673e-05,        +2.055538219174e-05
 2.44155000e+00,        +1.212456073566e-02,        -2.012870886933e-05,        +2.153329032925e-05
 2.44155500e+00,        +1.203913903128e-02,        -2.195557585701e-05,        +2.250066220499e-05
 2.44156000e+00,        +1.195456627749e-02,        -2.375897148511e-05,        +2.345763283123e-05
 2.44156500e+00,        +1.187083218756e-02,        -2.553922826935e-05,        +2.440433530810e-05
 2.44157000e+00,        +1.178792661218e-02,        -2.729667496384e-05,        +2.534090084616e-05
 2.44157500e+00,        +1.170583953755e-02,        -2.903163299566e-05,        +2.626745881006e-05
 2.44158000e+00,        +1.162456108376e-02,        -3.074442318242e-05,        +2.718413672885e-05
 2.44158500e+00,        +1.154408150295e-02,        -3.243535553186e-05,        +2.809106032240e-05
 2.44159000e+00,        +1.146439117769e-02,        -3.410473923154e-05,        +2.898835354093e-05
 2.44159500e+00,        +1.138548061919e-02,        -3.575287722873e-05,        +2.987613857293e-05
 2.44160000e+00,        +1.130734046569e-02,        -3.738006800691e-05,        +3.075453588392e-05
 2.44160500e+00,        +1.122996148072e-02,        -3.898660552368e-05,        +3.162366423420e-05
 2.44161000e+00,        +1.115333455145e-02,        -4.057278025590e-05,        +3.248364070355e-05
 2.44161500e+00,        +1.107745068708e-02,        -4.213887506029e-05,        +3.333458072005e-05
 2.44162000e+00,        +1.100230101716e-02,        -4.368517239805e-05,        +3.417659808072e-05
 2.44162500e+00,        +1.092787679004e-02,        -4.521194735230e-05,        +3.500980496944e-05
 2.44163000e+00,        +1.085416937123e-02,        -4.671947215210e-05,        +3.583431199569e-05
 2.44163500e+00,        +1.078117024177e-02,        -4.820801419663e-05,        +3.665022819971e-05
 2.44164000e+00,        +1.070887099681e-02,        -4.967783754906e-05,        +3.745766108925e-05
 2.44164500e+00,        +1.063726334390e-02,        -5.112920110395e-05,        +3.825671665718e-05
 2.44165000e+00,        +1.056633910155e-02,        -5.256236142465e-05,        +3.904749939928e-05
 2.44165500e+00,        +1.049609019772e-02,        -5.397756891916e-05,        +3.983011233800e-05
 2.44166000e+00,        +1.042650866824e-02,        -5.537507269047e-05,        +4.060465705489e-05
 2.44166500e+00,        +1.035758665545e-02,        -5.675511490878e-05,        +4.137123369511e-05
 2.44167000e+00,        +1.028931640661e-02,        -5.811793753892e-05,        +4.212994099992e-05
 2.44167500e+00,        +1.022169027255e-02,        -5.946377603248e-05,        +4.288087632453e-05
 2.44168000e+00,        +1.015470070619e-02,        -6.079286449535e-05,        +4.362413565361e-05
 2.44168500e+00,        +1.008834026111e-02,        -6.210543060821e-05,        +4.435981363182e-05
 2.44169000e+00,        +1.002260159022e-02,        -6.340170229219e-05,        +4.508800357555e-05
 2.44169500e+00,        +9.957477444297e-03,        -6.468189993554e-05,        +4.580879749333e-05
 2.44170000e+00,        +9.892960670693e-03,        -6.594624290841e-05,        +4.652228611026e-05
 2.44170500e+00,        +9.829044211941e-03,        -6.719494771698e-05,        +4.722855888084e-05
 2.44171000e+00,        +9.765721104434e-03,        -6.842822760099e-05,        +4.792770401125e-05
 2.44171500e+00,        +9.702984477144e-03,        -6.964629029629e-05,        +4.861980847756e-05
 2.44172000e+00,        +9.640827550267e-03,        -7.084934206300e-05,        +4.930495804531e-05
 2.44172500e+00,        +9.579243634000e-03,        -7.203758621558e-05,        +4.998323728293e-05
 2.44173000e+00,        +9.518226127225e-03,        -7.321122254597e-05,        +5.065472958637e-05
 2.44173500e+00,        +9.457768516329e-03,        -7.437044693785e-05,        +5.131951718931e-05
 2.44174000e+00,        +9.397864373887e-03,        -7.551545491934e-05,        +5.197768118707e-05
 2.44174500e+00,        +9.338507357522e-03,        -7.664643646563e-05,        +5.262930155106e-05
 2.44175000e+00,        +9.279691208660e-03,        -7.776357996632e-05,        +5.327445714221e-05
 2.44175500e+00,        +9.221409751374e-03,        -7.886707031111e-05,        +5.391322573231e-05
 2.44176000e+00,        +9.163656891192e-03,        -7.995709052035e-05,        +5.454568401893e-05
 2.44176500e+00,        +9.106426613963e-03,        -8.103381943906e-05,        +5.517190763966e-05
 2.44177000e+00,        +9.049712984719e-03,        -8.209743528282e-05,        +5.579197118919e-05
 2.44177500e+00,        +8.993510146543e-03,        -8.314811167430e-05,        +5.640594823693e-05
 2.44178000e+00,        +8.937812319477e-03,        -8.418601999105e-05,        +5.701391134069e-05
 2.44178500e+00,        +8.882613799426e-03,        -8.521133100625e-05,        +5.761593205820e-05
 2.44179000e+00,        +8.827908957067e-03,        -8.622420986186e-05,        +5.821208096732e-05
 2.44179500e+00,        +8.773692236827e-03,        -8.722482176034e-05,        +5.880242768040e-05
 2.44180000e+00,        +8.719958155799e-03,        -8.821332799914e-05,        +5.938704085390e-05
 2.44180500e+00,        +8.666701302728e-03,        -8.918988798012e-05,        +5.996598821015e-05
 2.44181000e+00,        +8.613916336979e-03,        -9.015465920273e-05,        +6.053933654274e-05
 2.44181500e+00,        +8.561597987579e-03,        -9.110779617717e-05,        +6.110715173565e-05
 2.44182000e+00,        +8.509741052157e-03,        -9.204945090347e-05,        +6.166949877836e-05
