        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.42693000e+00,        +1.783495717572e-10,        +1.473860524426e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.164874294674e-13,        +4.578017325316e-03,        +2.122414590782e-12,        +1.440037612520e-02,        +8.164874294674e-13,        +4.578017325316e-03,        +2.122414590782e-12,        +1.440037612520e-02,        +4.398039731846e-13,        +2.465965961406e-03,        +1.372712021539e-12,        +9.313717266929e-03,        +1.768433039008e-10,        +9.915544072152e-01,        +1.422748199858e-10,        +9.653207859765e-01,        +2.499764537571e-13,        +1.401609498100e-03,        +1.616105844408e-12,        +1.096512063133e-02
 2.42693500e+00,        +1.783927162850e-10,        +1.474286687393e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.167781039110e-13,        +4.578539533005e-03,        +2.123074182557e-12,        +1.440068746948e-02,        +8.167781039110e-13,        +4.578539533005e-03,        +2.123074182557e-12,        +1.440068746948e-02,        +4.399553658365e-13,        +2.466218212259e-03,        +1.373155250121e-12,        +9.314031401517e-03,        +1.768859269599e-10,        +9.915535266434e-01,        +1.423157828409e-10,        +9.653195952853e-01,        +2.500558553724e-13,        +1.401715611376e-03,        +1.616656465743e-12,        +1.096568584365e-02
 2.42694000e+00,        +1.784358828738e-10,        +1.474713069463e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.170689323599e-13,        +4.579061785112e-03,        +2.123734100570e-12,        +1.440099870643e-02,        +8.170689323599e-13,        +4.579061785112e-03,        +2.123734100570e-12,        +1.440099870643e-02,        +4.401068377571e-13,        +2.466470480427e-03,        +1.373598702479e-12,        +9.314345488095e-03,        +1.769285718061e-10,        +9.915526460073e-01,        +1.423567667711e-10,        +9.653184047723e-01,        +2.501352975149e-13,        +1.401821727146e-03,        +1.617207372166e-12,        +1.096625103319e-02
 2.42694500e+00,        +1.784790715391e-10,        +1.475139670791e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.173599149245e-13,        +4.579584081630e-03,        +2.124394345049e-12,        +1.440130983603e-02,        +8.173599149245e-13,        +4.579584081630e-03,        +2.124394345049e-12,        +1.440130983603e-02,        +4.402583890029e-13,        +2.466722765904e-03,        +1.374042378768e-12,        +9.314659526652e-03,        +1.769712384550e-10,        +9.915517653071e-01,        +1.423977717914e-10,        +9.653172144374e-01,        +2.502147802131e-13,        +1.401927845407e-03,        +1.617758563880e-12,        +1.096681619994e-02
 2.42695000e+00,        +1.785222822965e-10,        +1.475566491531e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.176510517156e-13,        +4.580106422556e-03,        +2.125054916214e-12,        +1.440162085823e-02,        +8.176510517156e-13,        +4.580106422556e-03,        +2.125054916214e-12,        +1.440162085823e-02,        +4.404100196307e-13,        +2.466975068688e-03,        +1.374486279143e-12,        +9.314973517169e-03,        +1.770139269217e-10,        +9.915508845426e-01,        +1.424387979167e-10,        +9.653160242807e-01,        +2.502943034958e-13,        +1.402033966158e-03,        +1.618310041088e-12,        +1.096738134388e-02
 2.42695500e+00,        +1.785655151613e-10,        +1.475993531836e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.179423428422e-13,        +4.580628807882e-03,        +2.125715814290e-12,        +1.440193177300e-02,        +8.179423428422e-13,        +4.580628807882e-03,        +2.125715814290e-12,        +1.440193177300e-02,        +4.405617296963e-13,        +2.467227388772e-03,        +1.374930403761e-12,        +9.315287459630e-03,        +1.770566372214e-10,        +9.915500037140e-01,        +1.424798451616e-10,        +9.653148343024e-01,        +2.503738673910e-13,        +1.402140089394e-03,        +1.618861803988e-12,        +1.096794646501e-02
 2.42696000e+00,        +1.786087701494e-10,        +1.476420791863e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.182337884172e-13,        +4.581151237606e-03,        +2.126377039503e-12,        +1.440224258031e-02,        +8.182337884172e-13,        +4.581151237606e-03,        +2.126377039503e-12,        +1.440224258031e-02,        +4.407135192574e-13,        +2.467479726157e-03,        +1.375374752778e-12,        +9.315601354020e-03,        +1.770993693698e-10,        +9.915491228211e-01,        +1.425209135412e-10,        +9.653136445023e-01,        +2.504534719282e-13,        +1.402246215114e-03,        +1.619413852788e-12,        +1.096851156332e-02
 2.42696500e+00,        +1.786520472758e-10,        +1.476848271762e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.185253885483e-13,        +4.581673711719e-03,        +2.127038592071e-12,        +1.440255328012e-02,        +8.185253885483e-13,        +4.581673711719e-03,        +2.127038592071e-12,        +1.440255328012e-02,        +4.408653883691e-13,        +2.467732080834e-03,        +1.375819326347e-12,        +9.315915200318e-03,        +1.771421233817e-10,        +9.915482418641e-01,        +1.425620030701e-10,        +9.653124548808e-01,        +2.505331171350e-13,        +1.402352343314e-03,        +1.619966187683e-12,        +1.096907663880e-02
 2.42697000e+00,        +1.786953465563e-10,        +1.477275971691e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.188171433483e-13,        +4.582196230220e-03,        +2.127700472221e-12,        +1.440286387239e-02,        +8.188171433483e-13,        +4.582196230220e-03,        +2.127700472221e-12,        +1.440286387239e-02,        +4.410173370891e-13,        +2.467984452802e-03,        +1.376264124627e-12,        +9.316228998509e-03,        +1.771848992729e-10,        +9.915473608430e-01,        +1.426031137634e-10,        +9.653112654377e-01,        +2.506128030409e-13,        +1.402458473992e-03,        +1.620518808881e-12,        +1.096964169143e-02
 2.42697500e+00,        +1.787386680066e-10,        +1.477703891805e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.191090529280e-13,        +4.582718793102e-03,        +2.128362680181e-12,        +1.440317435708e-02,        +8.191090529280e-13,        +4.582718793102e-03,        +2.128362680181e-12,        +1.440317435708e-02,        +4.411693654742e-13,        +2.468236842057e-03,        +1.376709147775e-12,        +9.316542748580e-03,        +1.772276970585e-10,        +9.915464797577e-01,        +1.426442456360e-10,        +9.653100761731e-01,        +2.506925296745e-13,        +1.402564607146e-03,        +1.621071716585e-12,        +1.097020672122e-02
 2.42698000e+00,        +1.787820116419e-10,        +1.478132032256e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.194011173966e-13,        +4.583241400358e-03,        +2.129025216169e-12,        +1.440348473417e-02,        +8.194011173966e-13,        +4.583241400358e-03,        +2.129025216169e-12,        +1.440348473417e-02,        +4.413214735802e-13,        +2.468489248594e-03,        +1.377154395943e-12,        +9.316856450510e-03,        +1.772705167539e-10,        +9.915455986083e-01,        +1.426853987025e-10,        +9.653088870872e-01,        +2.507722970640e-13,        +1.402670742772e-03,        +1.621624910992e-12,        +1.097077172813e-02
 2.42698500e+00,        +1.788253774781e-10,        +1.478560393201e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.196933368667e-13,        +4.583764051986e-03,        +2.129688080412e-12,        +1.440379500361e-02,        +8.196933368667e-13,        +4.583764051986e-03,        +2.129688080412e-12,        +1.440379500361e-02,        +4.414736614646e-13,        +2.468741672411e-03,        +1.377599869291e-12,        +9.317170104282e-03,        +1.773133583745e-10,        +9.915447173947e-01,        +1.427265729781e-10,        +9.653076981799e-01,        +2.508521052386e-13,        +1.402776880868e-03,        +1.622178392310e-12,        +1.097133671218e-02
 2.42699000e+00,        +1.788687655304e-10,        +1.478988974794e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.199857114480e-13,        +4.584286747976e-03,        +2.130351273135e-12,        +1.440410516537e-02,        +8.199857114480e-13,        +4.584286747976e-03,        +2.130351273135e-12,        +1.440410516537e-02,        +4.416259291838e-13,        +2.468994113501e-03,        +1.378045567974e-12,        +9.317483709882e-03,        +1.773562219356e-10,        +9.915438361171e-01,        +1.427677684775e-10,        +9.653065094514e-01,        +2.509319542267e-13,        +1.402883021430e-03,        +1.622732160740e-12,        +1.097190167335e-02
 2.42699500e+00,        +1.789121758149e-10,        +1.479417777192e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.202782412534e-13,        +4.584809488328e-03,        +2.131014794565e-12,        +1.440441521942e-02,        +8.202782412534e-13,        +4.584809488328e-03,        +2.131014794565e-12,        +1.440441521942e-02,        +4.417782767954e-13,        +2.469246571863e-03,        +1.378491492150e-12,        +9.317797267293e-03,        +1.773991074528e-10,        +9.915429547754e-01,        +1.428089852159e-10,        +9.653053209017e-01,        +2.510118440577e-13,        +1.402989164457e-03,        +1.623286216487e-12,        +1.097246661162e-02
 2.42700000e+00,        +1.789556083467e-10,        +1.479846800547e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.205709263925e-13,        +4.585332273032e-03,        +2.131678644923e-12,        +1.440472516571e-02,        +8.205709263925e-13,        +4.585332273032e-03,        +2.131678644923e-12,        +1.440472516571e-02,        +4.419307043555e-13,        +2.469499047491e-03,        +1.378937641974e-12,        +9.318110776497e-03,        +1.774420149412e-10,        +9.915420733695e-01,        +1.428502232081e-10,        +9.653041325308e-01,        +2.510917747597e-13,        +1.403095309945e-03,        +1.623840559753e-12,        +1.097303152700e-02
 2.42700500e+00,        +1.789990631419e-10,        +1.480276045018e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.208637669780e-13,        +4.585855102087e-03,        +2.132342824439e-12,        +1.440503500421e-02,        +8.208637669780e-13,        +4.585855102087e-03,        +2.132342824439e-12,        +1.440503500421e-02,        +4.420832119217e-13,        +2.469751540383e-03,        +1.379384017606e-12,        +9.318424237478e-03,        +1.774849444166e-10,        +9.915411918996e-01,        +1.428914824690e-10,        +9.653029443389e-01,        +2.511717463620e-13,        +1.403201457892e-03,        +1.624395190742e-12,        +1.097359641946e-02
 2.42701000e+00,        +1.790425402158e-10,        +1.480705510759e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.211567631208e-13,        +4.586377975486e-03,        +2.133007333333e-12,        +1.440534473488e-02,        +8.211567631208e-13,        +4.586377975486e-03,        +2.133007333333e-12,        +1.440534473488e-02,        +4.422357995509e-13,        +2.470004050534e-03,        +1.379830619200e-12,        +9.318737650217e-03,        +1.775278958942e-10,        +9.915403103657e-01,        +1.429327630138e-10,        +9.653017563259e-01,        +2.512517588935e-13,        +1.403307608296e-03,        +1.624950109659e-12,        +1.097416128900e-02
 2.42701500e+00,        +1.790860395842e-10,        +1.481135197926e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.214499149321e-13,        +4.586900893221e-03,        +2.133672171836e-12,        +1.440565435770e-02,        +8.214499149321e-13,        +4.586900893221e-03,        +2.133672171836e-12,        +1.440565435770e-02,        +4.423884672999e-13,        +2.470256577940e-03,        +1.380277446914e-12,        +9.319051014700e-03,        +1.775708693895e-10,        +9.915394287677e-01,        +1.429740648572e-10,        +9.653005684920e-01,        +2.513318123827e-13,        +1.403413761152e-03,        +1.625505316705e-12,        +1.097472613561e-02
 2.42702000e+00,        +1.791295612628e-10,        +1.481565106676e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.217432225246e-13,        +4.587423855291e-03,        +2.134337340172e-12,        +1.440596387262e-02,        +8.217432225246e-13,        +4.587423855291e-03,        +2.134337340172e-12,        +1.440596387262e-02,        +4.425412152264e-13,        +2.470509122597e-03,        +1.380724500908e-12,        +9.319364330911e-03,        +1.776138649181e-10,        +9.915385471057e-01,        +1.430153880144e-10,        +9.652993808372e-01,        +2.514119068589e-13,        +1.403519916460e-03,        +1.626060812089e-12,        +1.097529095928e-02
 2.42702500e+00,        +1.791731052671e-10,        +1.481995237163e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.220366860094e-13,        +4.587946861689e-03,        +2.135002838565e-12,        +1.440627327961e-02,        +8.220366860094e-13,        +4.587946861689e-03,        +2.135002838565e-12,        +1.440627327961e-02,        +4.426940433872e-13,        +2.470761684502e-03,        +1.381171781336e-12,        +9.319677598829e-03,        +1.776568824954e-10,        +9.915376653796e-01,        +1.430567325004e-10,        +9.652981933616e-01,        +2.514920423510e-13,        +1.403626074215e-03,        +1.626616596011e-12,        +1.097585576000e-02
