        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1]
 2.42332000e+00,        +8.844501625133e-09,        +8.779465554475e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.169121087480e-11,        +2.452507986788e-03,        +1.248683419405e-10,        +1.422277257832e-02
 2.42334000e+00,        +8.910660986790e-09,        +8.845646354480e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.185904054639e-11,        +2.453133452030e-03,        +1.258353855990e-10,        +1.422568578443e-02
 2.42336000e+00,        +8.977550908620e-09,        +8.912558196979e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.202873750174e-11,        +2.453758015517e-03,        +1.268132096590e-10,        +1.422859821572e-02
 2.42338000e+00,        +9.045181823580e-09,        +8.980211523925e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.220032851795e-11,        +2.454381675344e-03,        +1.278019689543e-10,        +1.423150987188e-02
 2.42340000e+00,        +9.113564344248e-09,        +9.048616957077e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.237384083467e-11,        +2.455004429611e-03,        +1.288018209963e-10,        +1.423442075261e-02
 2.42342000e+00,        +9.182709266375e-09,        +9.117785301553e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.254930216307e-11,        +2.455626276402e-03,        +1.298129260271e-10,        +1.423733085764e-02
 2.42344000e+00,        +9.252627572499e-09,        +9.187727549451e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.272674069544e-11,        +2.456247213818e-03,        +1.308354470737e-10,        +1.424024018665e-02
 2.42346000e+00,        +9.323330435659e-09,        +9.258454883564e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.290618511450e-11,        +2.456867239940e-03,        +1.318695500032e-10,        +1.424314873936e-02
 2.42348000e+00,        +9.394829223178e-09,        +9.329978681170e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.308766460333e-11,        +2.457486352852e-03,        +1.329154035803e-10,        +1.424605651549e-02
 2.42350000e+00,        +9.467135500490e-09,        +9.402310517864e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.327120885529e-11,        +2.458104550641e-03,        +1.339731795235e-10,        +1.424896351476e-02
 2.42352000e+00,        +9.540261035160e-09,        +9.475462171580e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.345684808424e-11,        +2.458721831382e-03,        +1.350430525662e-10,        +1.425186973689e-02
 2.42354000e+00,        +9.614217800846e-09,        +9.549445626559e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.364461303493e-11,        +2.459338193154e-03,        +1.361252005156e-10,        +1.425477518160e-02
 2.42356000e+00,        +9.689017981468e-09,        +9.624273077526e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.383453499370e-11,        +2.459953634030e-03,        +1.372198043153e-10,        +1.425767984864e-02
 2.42358000e+00,        +9.764673975385e-09,        +9.699956933865e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.402664579930e-11,        +2.460568152083e-03,        +1.383270481078e-10,        +1.426058373773e-02
 2.42360000e+00,        +9.841198399719e-09,        +9.776509823956e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.422097785407e-11,        +2.461181745382e-03,        +1.394471192994e-10,        +1.426348684862e-02
 2.42362000e+00,        +9.918604094753e-09,        +9.853944599574e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.441756413525e-11,        +2.461794411995e-03,        +1.405802086259e-10,        +1.426638918103e-02
 2.42364000e+00,        +9.996904128417e-09,        +9.932274340378e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.461643820655e-11,        +2.462406149978e-03,        +1.417265102200e-10,        +1.426929073473e-02
 2.42366000e+00,        +1.007611180086e-08,        +1.001151235849e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.481763423016e-11,        +2.463016957399e-03,        +1.428862216797e-10,        +1.427219150946e-02
 2.42368000e+00,        +1.015624064917e-08,        +1.009167220325e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.502118697875e-11,        +2.463626832315e-03,        +1.440595441396e-10,        +1.427509150497e-02
 2.42370000e+00,        +1.023730445215e-08,        +1.017276766592e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.522713184784e-11,        +2.464235772781e-03,        +1.452466823412e-10,        +1.427799072103e-02
 2.42372000e+00,        +1.031931723523e-08,        +1.025481278469e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.543550486862e-11,        +2.464843776851e-03,        +1.464478447079e-10,        +1.428088915738e-02
 2.42374000e+00,        +1.040229327546e-08,        +1.033782184963e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.564634272065e-11,        +2.465450842572e-03,        +1.476632434191e-10,        +1.428378681380e-02
 2.42376000e+00,        +1.048624710658e-08,        +1.042180940777e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.585968274529e-11,        +2.466056967994e-03,        +1.488930944870e-10,        +1.428668369006e-02
 2.42378000e+00,        +1.057119352434e-08,        +1.050679026845e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.607556295908e-11,        +2.466662151159e-03,        +1.501376178351e-10,        +1.428957978593e-02
 2.42380000e+00,        +1.065714759176e-08,        +1.059277950853e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.629402206760e-11,        +2.467266390110e-03,        +1.513970373781e-10,        +1.429247510119e-02
 2.42382000e+00,        +1.074412464461e-08,        +1.067979247797e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.651509947958e-11,        +2.467869682886e-03,        +1.526715811042e-10,        +1.429536963561e-02
 2.42384000e+00,        +1.083214029697e-08,        +1.076784480529e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.673883532129e-11,        +2.468472027525e-03,        +1.539614811578e-10,        +1.429826338899e-02
 2.42386000e+00,        +1.092121044696e-08,        +1.085695240340e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.696527045126e-11,        +2.469073422055e-03,        +1.552669739262e-10,        +1.430115636111e-02
 2.42388000e+00,        +1.101135128250e-08,        +1.094713147531e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.719444647535e-11,        +2.469673864512e-03,        +1.565883001253e-10,        +1.430404855176e-02
 2.42390000e+00,        +1.110257928734e-08,        +1.103839852018e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.742640576218e-11,        +2.470273352919e-03,        +1.579257048909e-10,        +1.430693996074e-02
 2.42392000e+00,        +1.119491124703e-08,        +1.113077033930e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.766119145874e-11,        +2.470871885303e-03,        +1.592794378678e-10,        +1.430983058786e-02
 2.42394000e+00,        +1.128836425518e-08,        +1.122426404239e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.789884750652e-11,        +2.471469459689e-03,        +1.606497533039e-10,        +1.431272043291e-02
 2.42396000e+00,        +1.138295571986e-08,        +1.131889705393e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.813941865794e-11,        +2.472066074091e-03,        +1.620369101462e-10,        +1.431560949571e-02
 2.42398000e+00,        +1.147870336996e-08,        +1.141468711962e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.838295049303e-11,        +2.472661726526e-03,        +1.634411721368e-10,        +1.431849777607e-02
 2.42400000e+00,        +1.157562526185e-08,        +1.151165231299e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.862948943662e-11,        +2.473256415010e-03,        +1.648628079124e-10,        +1.432138527380e-02
 2.42402000e+00,        +1.167373978621e-08,        +1.160981104225e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.887908277586e-11,        +2.473850137551e-03,        +1.663020911070e-10,        +1.432427198874e-02
 2.42404000e+00,        +1.177306567485e-08,        +1.170918205712e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.913177867801e-11,        +2.474442892154e-03,        +1.677593004545e-10,        +1.432715792070e-02
 2.42406000e+00,        +1.187362200780e-08,        +1.180978445593e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.938762620886e-11,        +2.475034676829e-03,        +1.692347198950e-10,        +1.433004306951e-02
 2.42408000e+00,        +1.197542822049e-08,        +1.191163769283e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.964667535119e-11,        +2.475625489572e-03,        +1.707286386835e-10,        +1.433292743501e-02
 2.42410000e+00,        +1.207850411117e-08,        +1.201476158519e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.990897702408e-11,        +2.476215328388e-03,        +1.722413515000e-10,        +1.433581101704e-02
 2.42412000e+00,        +1.218286984836e-08,        +1.211917632108e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.017458310213e-11,        +2.476804191271e-03,        +1.737731585631e-10,        +1.433869381543e-02
 2.42414000e+00,        +1.228854597861e-08,        +1.222490246700e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.044354643550e-11,        +2.477392076207e-03,        +1.753243657453e-10,        +1.434157583004e-02
 2.42416000e+00,        +1.239555343423e-08,        +1.233196097570e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.071592087025e-11,        +2.477978981190e-03,        +1.768952846902e-10,        +1.434445706071e-02
 2.42418000e+00,        +1.250391354141e-08,        +1.244037319423e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.099176126897e-11,        +2.478564904206e-03,        +1.784862329344e-10,        +1.434733750730e-02
 2.42420000e+00,        +1.261364802835e-08,        +1.255016087210e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.127112353217e-11,        +2.479149843240e-03,        +1.800975340290e-10,        +1.435021716968e-02
 2.42422000e+00,        +1.272477903358e-08,        +1.266134616967e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.155406461966e-11,        +2.479733796272e-03,        +1.817295176664e-10,        +1.435309604769e-02
 2.42424000e+00,        +1.283732911457e-08,        +1.277395166671e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.184064257291e-11,        +2.480316761278e-03,        +1.833825198085e-10,        +1.435597414122e-02
 2.42426000e+00,        +1.295132125635e-08,        +1.288800037101e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.213091653743e-11,        +2.480898736234e-03,        +1.850568828167e-10,        +1.435885145013e-02
 2.42428000e+00,        +1.306677888046e-08,        +1.300351572744e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.242494678592e-11,        +2.481479719107e-03,        +1.867529555872e-10,        +1.436172797431e-02
 2.42430000e+00,        +1.318372585398e-08,        +1.312052162690e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.272279474181e-11,        +2.482059707872e-03,        +1.884710936865e-10,        +1.436460371363e-02
 2.42432000e+00,        +1.330218649885e-08,        +1.323904241567e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.302452300317e-11,        +2.482638700489e-03,        +1.902116594915e-10,        +1.436747866797e-02
 2.42434000e+00,        +1.342218560122e-08,        +1.335910290484e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.333019536730e-11,        +2.483216694922e-03,        +1.919750223315e-10,        +1.437035283723e-02
 2.42436000e+00,        +1.354374842122e-08,        +1.348072837999e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.363987685575e-11,        +2.483793689128e-03,        +1.937615586336e-10,        +1.437322622130e-02
 2.42438000e+00,        +1.366690070269e-08,        +1.360394461103e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.395363373990e-11,        +2.484369681066e-03,        +1.955716520711e-10,        +1.437609882008e-02
 2.42440000e+00,        +1.379166868331e-08,        +1.372877786227e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.427153356686e-11,        +2.484944668684e-03,        +1.974056937151e-10,        +1.437897063348e-02
 2.42442000e+00,        +1.391807910480e-08,        +1.385525490266e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.459364518622e-11,        +2.485518649933e-03,        +1.992640821884e-10,        +1.438184166140e-02
 2.42444000e+00,        +1.404615922337e-08,        +1.398340301628e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +3.492003877712e-11,        +2.486091622757e-03,        +2.011472238234e-10,        +1.438471190376e-02
